id,speaker,start_time,end_time,text,emotion
Ses04M_script01_1_F032,F,249.47,252.15,Yes we did. Do you want to keep going?,neu
Ses04M_script01_1_M032,M,251.69,253.48,"Yeah, let's keep going.",neu
Ses04M_script01_1_F033,F,252.94,255.1616,Just give it some more thought.,neu
Ses04M_script01_1_M033,M,255.1616,260.95,I've given it three years' of thought.  I'd hope that if,fru
Ses04M_script01_1_M034,M,261.1541,273.2,"father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.",sad
Ses04M_script01_1_F034,F,272.66,274.7,What the hell is this?,ang
Ses04M_script01_1_M035,M,274.32,282.07,I'll get out.  I'll get married and live someplace else.  Maybe New York.,xxx
Ses04M_script01_1_F035,F,281.73,283.819,Are you crazy?,ang
Ses04M_script01_1_M036,M,283.3357,287.48,I've been a good son too long; a good sucker.  I'm through with it.,fru
Ses04M_script01_1_F036,F,286.6,289.59,You've got a business here.  What the hell is this?,ang
Ses04M_script01_1_M037,M,288.14,291.95,The business?  The business doesn't inspire me.,ang
Ses04M_script01_1_F037,F,291.24,293.33,Must you be inspired?,ang
Ses04M_script01_1_M038,M,292.27,299.9599,"Yes.  I like getting an hour a day.  If I have to grub for money all day long, at least at evening, I want it beautiful.",ang
Ses04M_script01_1_M039,M,300.0566,309.8184,I want a family.  I want some kids.  I want to build something I can give myself to.  Annie's in the middle of that.  Now where do I find it?,xxx
Ses04M_script01_1_F038,F,309.5768,314.9893,You mean -- tell me something.  You mean you'd really leave the business?,xxx
Ses04M_script01_1_M040,M,314.48,317.34,"Yes, on this I would.",neu
Ses04M_script01_1_F039,F,316.6807,319.8702,You don't want to think like that.,ang
Ses04M_script01_1_M041,M,319.3,322.1899,Then you help me stay here.,neu
Ses04M_script01_1_F040,F,321.78,331.07,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",ang
Ses04M_script01_1_M042,M,330.05,333.73,I know that.  Just you help me stay here.,fru
Ses04M_script01_1_F041,F,333.17,335.75,"But don't think that way, you hear me?",ang
Ses04M_script01_1_M043,M,335.21,337.6059,I am thinking that way.,xxx
Ses04M_script01_1_F042,F,337.13,339.71,"I don't understand you, do I?",xxx
Ses04M_script01_1_M044,M,339.08,342.86,"No, you don't.  I'm a pretty tough guy.",fru
Ses04M_script01_1_F043,F,342.3902,344.8065,"Yeah, I can see that.",xxx
Ses04M_script01_2_F000,F,5.65,9.0,Why did he invite her here?,ang
Ses04M_script01_2_M000,M,8.6133,11.46,"Oh, God, line.",neu
Ses04M_script01_2_F001,F,10.86,12.79,Why does that bother you?,neu
Ses04M_script01_2_M001,M,12.09,14.5186,"Why does- why, does that bother you?",xxx
Ses04M_script01_2_F002,F,13.8201,17.62,"She's been in New York three and a half years.  Why, all of a sudden--",ang
Ses04M_script01_2_M002,M,16.23,19.54,"Well, maybe- maybe he just wanted to see her.",xxx
Ses04M_script01_2_F003,F,19.04,22.91,Nobody comes seven hundred miles just to see.,ang
Ses04M_script01_2_M003,M,22.02,29.7357,What do you mean?  He grew up next door to the girl all his life.  Why shouldn't he want to -- why shouldn't he want to see her again?,fru
Ses04M_script01_2_M004,M,29.8106,34.69,Don't look at me like that.  He didn't tell me anymore than he told you.,xxx
Ses04M_script01_2_F004,F,33.82,36.66,He's not going to marry her.,ang
Ses04M_script01_2_M005,M,35.96,38.4,How do you know he's even thinking about it?,neu
Ses04M_script01_2_F005,F,37.72,40.1382,It's got that about it.,ang
Ses04M_script01_2_M006,M,40.0135,42.8574,Well so what?,neu
Ses04M_script01_2_F006,F,42.4333,45.35,"What's going on here, Joe?",ang
Ses04M_script01_2_M007,M,46.9,48.05,Line.,neu
Ses04M_script01_2_F007,F,47.73,51.02,"Now listen, kid. Now, listen.",neu
Ses04M_script01_2_M008,M,50.51,52.262,"Oh.  Now listen, kid.",xxx
Ses04M_script01_2_F008,F,51.9627,55.67,"She's not his girl, Joe.  She knows she's not.",ang
Ses04M_script01_2_M009,M,55.22,57.74,You can't read her mind.,xxx
Ses04M_script01_2_F009,F,57.29,64.98,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.",ang
Ses04M_script01_2_M010,M,64.44,66.29,How do you know why she waited?,xxx
Ses04M_script01_2_F010,F,65.83,73.8404,"Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right.",ang
Ses04M_script01_2_M011,M,73.36,76.36,"Look, it's a nice day.  What are we arguing for?",fru
Ses04M_script01_2_F011,F,75.4,81.86,"Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.",ang
Ses04M_script01_2_M012,M,81.52,84.17,What do you want me to do? What do you want?,fru
Ses04M_script01_2_F012,F,83.63,92.55,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.",ang
Ses04M_script01_2_M013,M,92.07,94.11,"But, Kate--",fru
Ses04M_script01_2_F013,F,93.5228,96.8656,"Because if he's not coming back, I'll kill myself.",ang
Ses04M_script01_2_F014,F,96.8905,102.3537,Laugh.  Laugh at me.  But why did that happen the very night that she came here?,ang
Ses04M_script01_2_F015,F,102.3815,110.5,She goes to sleep in his bed and his memorial breaks in pieces.  Look.  Look at it.  Joe--,ang
Ses04M_script01_2_M014,M,110.03,111.6,Calm yourself.,fru
Ses04M_script01_2_F016,F,111.04,114.69,"Believe with me, Joe.  I can't stand all alone",ang
Ses04M_script01_2_M015,M,113.63,115.5,Calm yourself.,fru
Ses04M_script01_2_F017,F,114.95,118.94,"Only last week, a man turned up in Detroit missing longer than Larry.",xxx
Ses04M_script01_2_M016,M,118.44,120.89,"Alright, alright.  Calm yourself.",fru
Ses04M_script01_2_F018,F,120.36,123.28,"You, above all, have got to believe.  You.",ang
Ses04M_script01_2_M017,M,122.55,124.47,Why me above all?,fru
Ses04M_script01_2_F019,F,123.81,125.92,Just don't stop believing.,xxx
Ses04M_script01_2_M018,M,124.61,130.32,"What does that mean, me above all?  Look at you.  You're shaking.",xxx
Ses04M_script01_2_F020,F,129.99,131.89,I can't help it.,sad
Ses04M_script01_2_M019,M,132.41,138.2511,"What have I got to hide?  What the hell is the matter with you, Kate?",ang
Ses04M_script01_3_F000,F,5.86,9.9,You're the only one I know who loves his parents.,xxx
Ses04M_script01_3_M000,M,9.38,12.21,"I know.  It went out of style, didn't it?",xxx
Ses04M_script01_3_F001,F,11.65,19.39,"It's okay.  It's a good thing.  You know, it's lovely here and the air is sweet.",xxx
Ses04M_script01_3_M001,M,19.4319,22.73,So you're not sorry you came?,xxx
Ses04M_script01_3_F002,F,22.28,27.3097,"No, not sorry, but I'm not going to stay.",xxx
Ses04M_script01_3_M002,M,26.96,28.58,Why?,xxx
Ses04M_script01_3_F003,F,28.06,31.41,"In the first place, your mother as much as told me to go.",xxx
Ses04M_script01_3_F004,F,31.59,35.7127,You saw that and then you've been kind of--,xxx
Ses04M_script01_3_M003,M,35.15,36.35,What?,xxx
Ses04M_script01_3_F005,F,35.94,39.2,"Well, kind of embarrassed ever since I got here.",xxx
Ses04M_script01_3_M004,M,39.49,47.69,The trouble is I planned on sneaking up on you over a period of a week or so.  But they take it for granted that we're all set.,xxx
Ses04M_script01_3_F006,F,47.35,50.55,"I knew they would, your mother, anyway.",xxx
Ses04M_script01_3_M005,M,50.06,51.69,How did you know?,xxx
Ses04M_script01_3_F007,F,51.15,54.55,"From her point of view, why else would I come?",xxx
Ses04M_script01_3_M006,M,54.62,58.73,Well wouldn't you want to?,xxx
Ses04M_script01_3_M007,M,59.83,63.2,I guess you know this is why I asked you to come.,xxx
Ses04M_script01_3_F008,F,62.57,64.9,I guess this is why I came.,xxx
Ses04M_script01_3_M008,M,64.54,72.83,"Ann, I love you.  I love you a great deal.  I love you.",xxx
Ses04M_script01_3_M009,M,73.2,82.0042,I have no imagination.  That's all I know to tell you.  I'm embarrassing you.,xxx
Ses04M_script01_3_M010,M,82.0793,90.7073,I didn't want to tell it to you here.  I wanted someplace we'd never been; someplace where we'd be brand new to each other.,xxx
Ses04M_script01_3_M011,M,90.8642,101.35,"You think this is wrong, don't you; this yard, this chair?  I want you to be ready for me.  I don't want to win you away from anything.",xxx
Ses04M_script01_3_F009,F,100.83,104.08,"Chris, I've been ready a long, long time.",xxx
Ses04M_script01_3_M012,M,103.14,106.65,Then he's gone forever?  You're sure?,xxx
Ses04M_script01_3_F010,F,106.0128,108.94,I almost got married two years ago.,xxx
Ses04M_script01_3_M013,M,108.41,110.08,Why didn't you?,xxx
Ses04M_script01_3_F011,F,109.49,111.76,You started to write me.,xxx
Ses04M_script01_3_M014,M,111.2,113.12,You felt something that far back?,xxx
Ses04M_script01_3_F012,F,112.83,114.45,Every day since.,hap
Ses04M_script01_3_M015,M,113.99,115.81,"Anne, why didn't you let me know?",xxx
Ses04M_script01_3_F013,F,115.36,123.41,"I was waiting for you, Chris.  'Til then, you never wrote and when you did, what did you say?  You sure can be ambiguous, you know.",hap
Ses04M_script01_3_M016,M,122.86,126.14,"Anne, give me a kiss.  Give me a -",xxx
Ses04M_script01_3_M017,M,127.55,133.9,"I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you.",xxx
Ses04M_script01_3_F014,F,133.31,141.3504,I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,hap
Ses04M_script01_3_M018,M,141.0503,145.2518,"Anne, we're going to live now.  I'm going to make you so happy.",xxx
Ses04M_script01_3_F015,F,144.36,147.48,Not like that you're not.,xxx
Ses04M_script01_3_M019,M,146.95,148.83,I kissed you.,xxx
Ses04M_script01_3_F016,F,148.31,155.57,"Like Larry's brother.  Do it like you, Chris.  What is it, Chris?",xxx
Ses04M_script01_3_M020,M,158.1,162.29,Let's drive somewhere.  I want to be alone with you.,xxx
Ses04M_script01_3_F017,F,161.68,164.38,"No, what is it, Chris?  Your mother?",xxx
Ses04M_script01_3_M021,M,164.0,166.51,"No, no, nothing like that.",xxx
Ses04M_script01_3_F018,F,165.9592,170.24,"Then what's wrong.  Even in your letters, there was something ashamed.",xxx
Ses04M_script01_3_M022,M,169.81,174.8874,"Yes, I suppose there has been.  But it's going from me.",sad
Ses04M_script01_3_F019,F,174.5873,177.26,You've got to tell me.,xxx
Ses04M_script01_3_M023,M,178.57,181.6,I don't know where to start.,sad
Ses04M_script01_3_F020,F,181.07,184.1,It wouldn't work this way.,xxx
Ses04M_script01_3_M024,M,184.34,193.6441,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",sad
Ses04M_script01_3_F021,F,193.3439,195.3697,"Yeah, sure.",xxx
Ses04M_script01_3_M025,M,194.8445,198.8959,Well I lost them.,sad
Ses04M_script01_3_F022,F,198.5208,201.2968,How many?,sad
Ses04M_script01_3_M026,M,200.7716,203.2475,Just about all.,sad
Ses04M_script01_3_F023,F,203.1725,205.41,"Oh, gees.",sad
Ses04M_script01_3_M027,M,206.72,212.4758,It takes a little time to toss that off because they weren't just men.,sad
Ses04M_script01_3_M028,M,212.5508,227.36,"For instance, one time it'd been raining several days.  And this kid came to me and gave me his last pair of dry socks; put them in my pocket.  That's only a little thing, but that's the kind of guys I had.",sad
Ses04M_script01_3_M029,M,227.48,236.63,They didn't die.  They killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.,xxx
Ses04M_script01_3_M030,M,239.05,250.93,"And I got this idea watching them go down, everything was being destroyed, see?  But, to me, it seemed there was one new thing that was made,",sad
Ses04M_script01_3_M031,M,250.99,262.58,a kind of responsibility.  Man for man.  You understand me?  And then I went home and it was incredible.,sad
Ses04M_script01_3_M032,M,262.93,279.64,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",sad
Ses04M_script01_3_M033,M,279.77,290.27,because nobody was changed.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive;,sad
Ses04M_script01_3_M034,M,291.06,305.63,"to open that bank book; to drive the new car; to see the new refrigerator.  I mean, you can take these things out of a war, but when you drive the new car, you have to know that it came out of the love a man can have for a man.",sad
Ses04M_script01_3_M035,M,306.56,321.91,"You have to be a little better because of that.  Otherwise, we have is really loot and there's blood on it.  I don't want to take any of it.  I guess that included you.",sad
Ses04M_script01_3_F024,F,321.85,324.46,And do you still feel that way?,xxx
Ses04M_script01_3_M036,M,324.0,326.28,"I want you now, Annie.",xxx
Ses04M_script01_3_F025,F,325.9162,333.1938,"Because you mustn't feel that way anymore, Chris.  Because you have a right to everything you have, everything, Chris; to me, too.",xxx
Ses04M_script01_3_F026,F,333.33,341.62,"And your money, there's nothing wrong in your money.  Your father put hundreds of planes in the air.  You should be proud.  A man should be paid for that.",xxx
Ses04M_script01_3_M037,M,341.04,344.6,"Annie, Annie, I'm going to make you a fortune.",hap
Ses04M_script01_3_F027,F,344.24,346.8002,What'll I do with a fortune?,hap
Ses04M_script02_1_M000,M,6.79,15.24,"What time is it?  They're supposed to run around midnight.  This is great, isn't it?  Look at this night we've got here; couldn't be better.",xxx
Ses04M_script02_1_M001,M,15.29,21.59,"Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid we'd miss it.  How you doing?",exc
Ses04M_script02_1_F000,F,21.14,22.91,Fine.,neu
Ses04M_script02_1_M002,M,22.8751,34.92,"Is that, is that - is that just foam?  I can't even tell.  Although, if you can't tell, it's probably isn't them.  It'll probably be unmistakable, don't you think?",exc
Ses04M_script02_1_M003,M,35.11,43.57,"How you doing?  Oh, no, you know what I did?  I forgot to bring my flashlight.  How could I be so stupid?  I should have brought my flashlight.",exc
Ses04M_script02_1_F001,F,43.14,44.6,What flashlight?,xxx
Ses04M_script02_1_M004,M,44.25,47.14,"The flashlight; the silver one.  There's only one, isn't there?",xxx
Ses04M_script02_1_F002,F,46.65,48.58,It's not yours.,ang
Ses04M_script02_1_M005,M,48.3551,50.0,Whose is it?,neu
Ses04M_script02_1_F003,F,49.52,52.27,"It's ours.  It's mine, too.",ang
Ses04M_script02_1_M006,M,51.84,53.328,"Well, sure.",fru
Ses04M_script02_1_F004,F,52.89,58.0,You kept saying my flashlight as if it's somehow just yours.  How is that supposed to make me feel?,ang
Ses04M_script02_1_M007,M,56.96,68.46,"No, of course, our flashlight; yours and mine.  Me flashlight es su flashlight, naturally.  How could we not think to bring it?  I hope the moon stays out.",xxx
Ses04M_script02_1_M008,M,68.72,73.4,"I wonder, do they always run during a full moon? I can't remember if it was full last year.  Remember?",exc
Ses04M_script02_1_F005,F,72.68,74.05,Yes.,ang
Ses04M_script02_1_M009,M,73.7877,82.36,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",neu
Ses04M_script02_1_M010,M,82.6482,99.1256,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh.",xxx
Ses04M_script02_1_M011,M,101.15,106.55,I wonder if they can hear me talk or feel the vibrations in the sand when we move around.,xxx
Ses04M_script02_1_F006,F,105.92,107.5,I'm cold.,xxx
Ses04M_script02_1_M012,M,106.83,108.69,You want my jacket?,neu
Ses04M_script02_1_F007,F,108.19,110.4921,It's after eleven; let's go home.,ang
Ses04M_script02_1_M013,M,110.2,115.5,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?,fru
Ses04M_script02_1_F008,F,115.21,117.38,There is no point in coming down here.,ang
Ses04M_script02_1_M014,M,117.11,118.01,Right.,neu
Ses04M_script02_1_F009,F,117.51,118.9223,That's my point.,fru
Ses04M_script02_1_M015,M,118.55,120.82,"That's my point, too.",neu
Ses04M_script02_1_F010,F,120.07,121.8587,So let's go home.,ang
Ses04M_script02_1_M016,M,121.6219,129.4,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",fru
Ses04M_script02_1_F011,F,129.01,131.7097,Not particularly.,fru
Ses04M_script02_1_M017,M,130.9519,133.22,Why not?,xxx
Ses04M_script02_1_F012,F,132.7516,135.55,I just don't.  It's stupid.,ang
Ses04M_script02_1_M018,M,135.3091,149.4,"Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.",exc
Ses04M_script02_1_F013,F,149.07,156.28,"Pass up what?  These little fish swim onto the beach, flop around and then they swim away.  And then they die.",ang
Ses04M_script02_1_M019,M,155.73,167.088,"Yeah, but that moment on the beach is the highlight of their little lives.  I mean, all that flopping around is laying eggs or what do you -- spawning or mating, something like that.",fru
Ses04M_script02_1_M020,M,167.6,170.99,There's mystery here and magic.,exc
Ses04M_script02_1_F014,F,176.82,179.02,What are you so excited about?,neu
Ses04M_script02_1_M021,M,173.0554,177.2232,"Oh, it's a big night for these guys.  Uh, life's last orgy.",exc
Ses04M_script02_1_F015,F,179.05,183.72,This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,fru
Ses04M_script02_1_M022,M,183.12,193.33,"Yeah, they do. Okay.  But it's fish who do something none of the other fish do; like the swallows are returning to Capistrano; or the lemmings throwing themselves off the cliffs, like that.",exc
Ses04M_script02_1_M023,M,193.39,201.32,There's mystery here and magic; a little bit of the unexplainable.  I don't see how you can not be interested.,exc
Ses04M_script02_1_F016,F,200.81,203.1767,I'm just not.,fru
Ses04M_script02_1_M024,M,202.4663,204.3134,For real?,sur
Ses04M_script02_1_F017,F,204.0766,205.5448,Yes.,ang
Ses04M_script02_1_M025,M,205.83,219.15,"I don't get it.  First time we came here to see it, you said it was the best night of your life.  And last year, I remember distinctly you were so excited to get here, you stubbed your toe rushing me out the door and didn't even notice until we were in the car.",xxx
Ses04M_script02_1_F018,F,218.74,228.8935,"Last year, you will also remember, our shoes got wet.  I got sand in my panties.  We got into a big fight over nothing.  You got a sore throat and we did not see the grunions.",ang
Ses04M_script02_1_M026,M,228.4199,231.53,We weren't in a good spot.,xxx
Ses04M_script02_1_F019,F,230.99,233.96,We didn't see them the first time either.,fru
Ses04M_script02_1_M027,M,233.51,244.191,We just weren't in a good spot.  This is a much better spot.  I've got good instincts for these things.  Look there.  What's that?  Is that -,xxx
Ses04M_script02_1_M028,M,244.32,258.6359,"no, it's just seaweed, isn't it?  Oh, man, this is great.  I wouldn't miss this for anything.  I mean, think about this.  I know you're not interested, but just think about this for a minute.",exc
Ses04M_script02_1_M029,M,258.7307,271.7548,Out there someplace is this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.  No one sent them an invitation or a map;,exc
Ses04M_script02_1_M030,M,271.7969,281.7952,"just some little instinctual time release firecracker went off in their little bodies and all as one, they turned and formed a line as long as the California coast and started swimming.",exc
Ses04M_script02_1_M031,M,281.85,291.49,They're swimming right now as if that's the only thing that matters.  It's single mindedness with no mind.  Urgency that's pure urge.,exc
Ses04M_script02_1_M032,M,291.57,309.6906,"They don't know what drives them.  They don't give it a name or ask a question.  They just turn, as one, and start the swim that brings them here; to this place, where we stand, for a massive celebration of sex and death.  Oh, man, I'm giving myself goose bumps.  All my hairs are popping up.",exc
Ses04M_script02_1_F020,F,309.3591,311.8692,That's the wind.,fru
Ses04M_script02_1_M033,M,311.3956,314.0951,Well so what did you think?,exc
Ses04M_script02_1_F021,F,313.7,315.45,About what?,fru
Ses04M_script02_2_F000,F,5.9327,9.3542,"Look at this, goose bumps.",neu
Ses04M_script02_2_M000,M,8.9929,11.2696,Well so what'd you think?,neu
Ses04M_script02_2_F001,F,10.74,13.18,About what?,xxx
Ses04M_script02_2_M001,M,12.36,14.25,What I said.,neu
Ses04M_script02_2_F002,F,13.78,15.66,It's ridiculous.,xxx
Ses04M_script02_2_M002,M,15.2,19.09,Certainly is not.  It's slightly exaggerated scientific fact.,fru
Ses04M_script02_2_F003,F,18.59,25.91,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,xxx
Ses04M_script02_2_M003,M,25.26,28.35,I'm not the only one.  Look at these people.,xxx
Ses04M_script02_2_F004,F,27.91,41.01,Sure.  They're all told the same story.  It's what keeps us coming back for more; keeps us excited; keeps us thinking that life is going to start any minute now if we could just find the right spot; get in on the action.,xxx
Ses04M_script02_2_M004,M,40.09,42.33,Are we talking about the same thing?,xxx
Ses04M_script02_2_F005,F,41.95,45.11,"Well, I'm sorry, but it's still just fish to me.",xxx
Ses04M_script02_2_M005,M,45.123,52.14,"Carla, can I ask you something?  Don't take this the wrong way, but are you having your period?",fru
Ses04M_script02_2_F006,F,51.7,58.18,"Goddamn it, Augie, don't ask me that.  I hate it when you ask me that.  You always ask me that.  It's insulting.",ang
Ses04M_script02_2_M006,M,57.53,59.26,Well what's bugging you?,ang
Ses04M_script02_2_F007,F,58.76,63.1633,We just have different ideas about what this evening is supposed to look like.,ang
Ses04M_script02_2_M007,M,62.61,72.26,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go ooh, ah, look at the fish.  They go home.  We go home.",ang
Ses04M_script02_2_F008,F,71.9,74.91,"For heaven's sake, we are not going to see the grunions.",xxx
Ses04M_script02_2_M008,M,74.44,75.6,Why not?,xxx
Ses04M_script02_2_F009,F,75.29,78.7091,"We never do, do we?  Have we ever?",ang
Ses04M_script02_2_M009,M,78.2637,81.36,We've missed them twice.,xxx
Ses04M_script02_2_M010,M,81.8272,84.12,That's not ever.,xxx
Ses04M_script02_2_F010,F,83.64,87.29,Twice is every time we've tried.  That's ever.,fru
Ses04M_script02_2_M011,M,86.69,88.72,We'll see them this year.,fru
Ses04M_script02_2_F011,F,87.97,102.941,"No, we won't.  It's pointless.  It's like waiting up to see Santa Claus.  I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up.  And the fish won't show up.",xxx
Ses04M_script02_2_M012,M,102.45,104.73,I thought you wanted to see them.,xxx
Ses04M_script02_2_F012,F,104.12,106.43,You don't have any idea what I'm saying.,fru
Ses04M_script02_2_M013,M,105.8,107.46,"No, of course, not.",fru
Ses04M_script02_2_F013,F,107.02,114.81,"I did want to see it.  I always do.  I keep thinking this time will be the time, but it never is.",ang
Ses04M_script02_2_M014,M,113.97,117.95,It's just fish; nothing to get traumatized over.,fru
Ses04M_script02_2_F014,F,117.12,119.65,"For heaven's sake, this is not about fish.",xxx
Ses04M_script02_2_M015,M,119.17,124.55,"I've been trying to work this backwards, but I can't seem to pinpoint the moment when we took a turn for the worse.",fru
Ses04M_script02_2_M016,M,124.63,137.22,"You were fine during the phone call from Marge.  Dinner was okay.  Doing the dishes was no problem.  Let's see, I took a shower.  Uh, you watched the news.  You said the grunions are running tonight.  I said great, let's go.  I feel lucky tonight.",fru
Ses04M_script02_2_M017,M,137.2423,141.2,"Uh,okay.  So I'm putting on my jacket; putting out the animals;",fru
Ses04M_script02_2_F015,F,143.49,146.23,Do you remember the first time we came to see it?,xxx
Ses04M_script02_2_M018,M,141.2,144.8084,"uh, taking the car out of the gara- out of the garage.",fru
Ses04M_script02_2_M019,M,145.47,147.1286,Uh.,fru
Ses04M_script02_2_F016,F,146.8614,161.1154,"It was about four years ago, right after we got married.  We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes and you popped the cork.",sad
Ses04M_script02_2_F017,F,161.16,178.8884,"And while we were dancing, you said the softest, most intimate things to me, right into my ear so that I could feel them as much as hear them.  And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",xxx
Ses04M_script02_2_M020,M,178.443,180.8,"Wait a minute, I've got it.",neu
Ses04M_script02_2_F018,F,179.82,184.02,Dancing barefoot in the sand; drinking champagne from the bottle.,sad
Ses04M_script02_2_M021,M,183.18,196.18,"It was in the car, right?  Driving past the Knickerbocker Liquor Locker?  You said let's get some champagne and I said times a wasting or something like that.  Right?  That's it, right?  You want this to be like the other time.  That's it.  Of course.",neu
Ses04M_script02_2_F019,F,195.62,200.95,I'd rather not remember some things.  I'd rather not hope for some things.,sad
Ses04M_script02_2_M022,M,200.02,206.64,Sure.  Okay.  Alright.  I've got it.  Listen do you want to dance?,xxx
Ses04M_script02_2_F020,F,206.06,208.26,No.,sad
Ses04M_script02_2_M023,M,207.49,210.64,You want to get some champagne?,xxx
Ses04M_script02_2_F021,F,210.05,212.3855,No.,sad
Ses04M_script02_2_M024,M,212.38,215.31,"What, you want me to breathe in your ear?",fru
Ses04M_script02_2_F022,F,214.98,216.5281,No.,fru
Ses04M_script02_2_M025,M,215.82,218.06,You want to get married again?,fru
Ses04M_script02_2_F023,F,217.4,218.63,No.,fru
Ses04M_script02_2_M026,M,218.23,220.03,"What, you want a divorce?",fru
Ses04M_script02_2_F024,F,219.34,220.7152,No.,fru
Ses04M_script02_2_M027,M,220.35,221.87,A vacation?,fru
Ses04M_script02_2_F025,F,221.47,222.86,No.,ang
Ses04M_script02_2_M028,M,222.38,230.77,"A new carpet?  A poodle?  An ice cream?  A back rub?  A suicide pact?  What?  What, Carla?  What the hell do you want?",xxx
Ses04M_script02_2_F026,F,230.01,233.08,I want something to turn out the way it's supposed to.,ang
Ses04M_script02_2_M029,M,232.19,243.7403,"Well welcome to the human race.  You think this is what I had in mind?  You think that when I proposed, I had this great fantasy going that four years down the line, we'd come to the beach and yell at each other over fish?  No.",ang
Ses04M_script02_2_M030,M,243.76,252.39,"No, I'm just like you.  I thought it was going to be all peaches and roses and wind in our hair and sand in our toes and the fish will always come and the bills will always pay themselves.",xxx
Ses04M_script02_2_M031,M,252.41,260.35,"And we'll have three fat rosy kids and ha, ha, ha, baby, the joke's on us, 'cause you know what you get, Carla?  You know what you get?  This.",ang
Ses04M_script02_2_F027,F,259.96,263.42,This what?  What is this?  This isn't even anything.,ang
Ses04M_script02_2_M032,M,262.62,264.26,"Yes, it is.",fru
Ses04M_script02_2_F028,F,263.45,267.82,"Oh, right, sure.  This is standing on the beach.   This is waiting.  This is fighting.",ang
Ses04M_script02_2_M033,M,267.31,268.58,Right.,fru
Ses04M_script02_2_F029,F,268.08,271.73,But this isn't anything like I thought anything would be like.,ang
Ses04M_script02_2_M034,M,271.0,272.95,"No, I know, me neither.",ang
Ses04M_script02_2_F030,F,272.16,282.25,"This is just this.  I mean, it includes a lot and everything, but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",xxx
Ses04M_script02_2_M035,M,281.44,283.72,I'm doing the best I can.,fru
Ses04M_script02_2_F031,F,283.28,296.77,"I know you are, Augie.  Really, I do.  I know you meant for this to be special and nice and it's the full moon and the sand and everything.  But I just couldn't help thinking about being somewhere else.",fru
Ses04M_script02_2_M036,M,296.3508,299.06,"Maybe if you were with somebody else, too, huh?",xxx
Ses04M_script02_2_F032,F,298.74,300.4934,I didn't say that.,sad
Ses04M_script02_2_M037,M,300.1816,304.146,"No, I know.  But still.  I know I don't make you happy.",sad
Ses04M_script02_2_F033,F,303.5669,309.04,"For heaven's sake, whatever I'm doing, I'd rather be doing it with you.",xxx
Ses04M_script02_2_M038,M,308.3331,310.3,Yeah?,sur
Ses04M_script02_2_F034,F,309.8476,320.6718,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else; somebody who knew how to enjoy herself and didn't take everything so hard.,xxx
Ses04M_script02_2_M039,M,320.0036,324.83,"Actually, now that you mention it, no.  I don't.",hap
Ses04M_script02_2_F035,F,324.29,329.99,"Okay, fine.  So we're in the wrong spot, but we're with the right person.",hap
Ses04M_script02_2_M040,M,329.51,336.3,"I don't know.  It seemed like a good spot to me.  I mean, look at the view you've got of the moon from here.",hap
Ses04M_script02_2_F036,F,335.7722,346.1,"Yeah, I noticed that.  Looks pretty on the water, doesn't it?  Big ol' white moon.  I'm sorry, Augie.",hap
