utterance_id,text,label
Ses05F_script01_3_M025,Yeah.  I lost them.,sad
Ses05F_script01_3_M026,just about all.,sad
Ses05F_script01_3_M027,Takes a little time to toss something like that off you know because they weren't just men-,sad
Ses05F_script01_3_M028,"for instance, there's this one time.  It had been raining for several days.  And this kid came up to me and gave me his last pair of dry socks. you know, He just put them in my pocket.",sad
Ses05F_script01_3_M029,"I know that- that's not a big thing, but it's just the kind of guys I had. They didn't die. They- They killed themselves for each other.",sad
Ses05F_script01_3_M030,I mean that exactly that-a little more selfish and they would have still been here today.,sad
Ses05F_script01_3_M031,"And I got an ideal, watching them all go down.  Everything was being destroyed see and-",sad
Ses05F_script01_3_M032,"but it seemed to me that something new was being created at the same time, a kind of responsibility, man for man.  Do you understand me?",sad
Ses05F_script01_3_M033,And to show that-to-to bring that back onto the earth again like a- like a monument.  And everyone would have it standing behind them and- and it would make a difference for them.,sad
Ses05F_script01_3_M034,And then I went home and it was incredible.  It had no meaning here.,sad
Ses05F_script01_3_M035,"It was all like some kind of bus accident to them.  I went back to work with my dad, in that whole rat race again.",sad
Ses05F_script01_3_M036,And I felt what you said- ashamed somehow-because nobody had changed at all.  It seemed to make suckers out of a whole lot of guys. and,sad
Ses05F_script01_3_M037,"It felt wrong to be alive-to open that bank-book; to buy that new car; to look at that new refrigerator.  I mean, you can take those things out of the war, but if you drive that car, you have to know that that comes from the love that a man has for a man.  And you've got to be a little bit better than that!",sad
Ses05F_script01_3_M040,"Oh Annie.  Annie, I am going to make you a fortune!",happy
Ses05F_script02_1_F000,Fine.,neutral
Ses05F_script02_1_F001,What flashlight?,neutral
Ses05F_script02_1_F005,yes.,neutral
Ses05F_script02_1_F007,"It's after eleven, let's go home.",neutral
Ses05F_script02_1_F011,Not particularly.,neutral
Ses05F_script02_1_F012,I just don't.,neutral
Ses05F_script02_1_F015,I am just not.,neutral
Ses05F_script02_1_F016,Yes.,neutral
Ses05F_script02_2_F005,"God damn it, Augie.  Why do you always ask things like that?  It's so insulting.",angry
Ses05F_script02_2_F013,"Augie, do you remember the first time we came to see it?  It was about four years ago right after we got married and we thought I was pregnant.",sad
Ses05F_script02_2_F014,"We had a bottle of champagne but no glasses and you ask me to dance so we took off our shoes and while we were dancing, you said the most intimate things right in my ears so I could feel them as much as hear them.",sad
Ses05F_script02_2_F015,"And I remember thinking, Finally, finally.  I am as happy as I am supposed to be.",happy
Ses05F_script02_2_F016,"Dancing barefoot in the sand, drinking champagne from the bottle.",sad
Ses05F_script02_2_F017,I rather not remember some things.  I rather not hope for some things.,sad
Ses05F_script02_2_F018,No.,sad
Ses05F_script02_2_F019,No.,sad
Ses05F_script02_2_F025,This what?  What is this?  This isn't even anything.,sad
Ses05F_script02_2_F026,"Sure, this is standing.  This is waiting.  This is fighting.",sad
Ses05F_script02_2_F027,But this isn't anything like I thought it would be.,sad
Ses05F_script02_2_F028,"I mean it is just this , I mean it includes a lot and everything and you know it's the sand and it's the full moon and I just-I am sorry but I couldn't help wishing I was somewhere else.",sad
Ses05F_script02_2_F029,I didn't say that.,sad
Ses05F_script02_2_F030,"For heaven's sake Augie, wherever I am I always wanted to be with you.",sad
Ses05F_script02_2_F032,"Whatever I am doing, I wanted to be with you.  I mean you are probably the one who wishes you were with somebody else, somebody who didn't take everything so hard and who knows how to enjoy herself.",sad
Ses05F_script02_2_F033,Good.  So maybe we are on the wrong spot but we are with the right person.,happy
Ses05F_script02_2_F034,"Yes, I did notice that.  It does look really beautiful on the water.  The gold white moon.",happy
Ses05F_script02_2_F037,"No, I am beginning to think that maybe this is the spot after all.",happy
Ses05F_script02_2_M002,It certainly is not. It's slightly exaggerated scientific fact.,neutral
Ses05F_script02_2_M003,"I am not the only one, look at all these people.",neutral
Ses05F_script02_2_M005,"Carla, can I ask you a question?  Now don't be upset, are you having a period?",neutral
Ses05F_script02_2_M010,Well We will see them this year.,neutral
Ses05F_script02_2_M016,"Wait a minute, I got it.",neutral
Ses05F_script02_2_M025,What.  Welcome to the human race.,angry
Ses05F_script02_2_M031,"No, I know me either.",sad
Ses05F_script02_2_M032,Maybe if you are with somebody else too?,sad
Ses05F_script02_2_M033,"No, I know, but.  I know I don't make you happy.",sad
Ses05F_script02_2_M035,"Actually, now that you mention it.  No, I don't.",happy
Ses05F_script02_2_M036,I don't know.  Seems like a pretty good spot to me I mean look at the view of the moon you got from here.,happy
Ses05F_script02_2_M037,"Well, look what we have got here.",happy
Ses05F_script02_2_M040,"Shh, If we're very quiet, the fish might come.",happy
Ses05F_script02_2_M041,Or not.,happy
Ses05F_script03_1_F010,The whole business is really rather ridiculous.,neutral
Ses05F_script03_1_F011,Meaning exactly that.,neutral
Ses05F_script03_1_F013,Who's they?,neutral
Ses05F_script03_1_F015,"Well, what if-what happens when our love-",neutral
Ses05F_script03_1_F019,"Well, what if one of us dies, does the other laugh then?",neutral
Ses05F_script03_1_F031,"Oh, ridiculous. utterly ridiculous",happy
Ses05F_script03_1_F033,You knew there was nothing.,neutral
Ses05F_script03_1_M030,"Oh, I didn't hit you very hard.",neutral
Ses05F_script03_2_F000,You knew there was nothing in that.,neutral
Ses05F_script03_2_F001,Only a trivial little broach.,neutral
Ses05F_script03_2_F003,You worked the whole thing up in your jealous imagination.,neutral
Ses05F_script03_2_F004,"maybe just a little, but--",neutral
Ses05F_script03_2_F005,And what of it?,neutral
Ses05F_script03_2_F006,"Well, I- he got a lot of pleasure out of it and it didn't hurt me.",neutral
Ses05F_script03_2_F010,I don't see why you want any.  You've already had three glasses.,neutral
Ses05F_script03_2_F011,"Well, it seems silly to go on and on in such a thing.",neutral
Ses05F_script03_2_F012,It's becoming a habit with you.,neutral
Ses05F_script03_2_F014,Just making myself fascinating for you.,neutral
Ses05F_script03_2_F018,"Um, It doesn't seem to have worked such wonders with you.",angry
Ses05F_script03_2_F019,"adder don't snap, they sting.",angry
Ses05F_script03_2_F020,They sting.,angry
Ses05F_script03_2_F021,"I don't care if they bark and roll around like hoops, okay.",angry
Ses05F_script03_2_F022,"Yes, I did quite a bit.",neutral
Ses05F_script03_2_F023,Mind your own business.,angry
Ses05F_script03_2_F024,"Oh dear, you really are becoming quite insufferable.  I would imagine it's because you're drunk.",angry
Ses05F_script03_2_F027,"Not very funny, dear, you better have some more brandy.",angry
Ses05F_script03_2_F029,Why?,angry
Ses05F_script03_2_F030,There aren't any people upstairs; it's a photographer's studio.,angry
Ses05F_script03_2_F031,They're away in Tunis.,angry
Ses05F_script03_2_F032,Turn it on again.,angry
Ses05F_script03_2_F033,"Fine, if you insist on being completely insolent.",angry
Ses05F_script03_2_F034,"Well, do try to control yourself darling.",angry
Ses05F_script03_2_F035,You really do need to develop uh a clearer head.,angry
Ses05F_script03_2_F036,I- I hate you.,angry
Ses05F_script03_2_F037,I hate you.,angry
Ses05F_script03_2_F038,"No, no.  I'm tired of listening to you.  You're boorish and idiotic and completely overbearing.",angry
Ses05F_script03_2_F039,"Yeah, very amusing.  Let me go.  I'm getting out of here.  I can't believe I intended to marry you.",angry
Ses05F_script03_2_F040,"Oh, marry you again?  I must have been insane.  What was I thinking?  I mean, you're completely outrageous.",angry
Ses05F_script03_2_F041,Beast; brute; cad; whore,angry
Ses05F_script03_2_M004,"You must admit that he was in love with you, wasn't he?",angry
Ses05F_script03_2_M005,You let him kiss you.  You said you did.,angry
Ses05F_script03_2_M008,"Well, that's a nice point of view I must say.",angry
Ses05F_script03_2_M009,"So am I, bored stiff.  Would you like some brandy?",neutral
Ses05F_script03_2_M010,I'll have a little I think.,neutral
Ses05F_script03_2_M013,You needn't be so grand simply because you don't happen to want any at the moment.,angry
Ses05F_script03_2_M014,"Really, Amanda.",angry
Ses05F_script03_2_M016,"Oh, that reply has broken my heart.",angry
Ses05F_script03_2_M019,It's a pity you didn't take a little more brandy.  It might have made you a little less disagreeable.,angry
Ses05F_script03_2_M022,They snap.,angry
Ses05F_script03_2_M024,Did you see much of Peter Burden after the divorce?,angry
Ses05F_script03_2_M025,I suppose you let him kiss you a good deal more then.,angry
Ses05F_script03_2_M026,"You must have a riotous time, no restraint at all, very enjoyable.  I mean, you never had much anyway.",angry
Ses05F_script03_2_M037,Turn it off.  It is driving me mad.,angry
Ses05F_script03_2_M038,Turn it off.,angry
Ses05F_script03_2_M039,Turn it off.,angry
Ses05F_script03_2_M040,Amanda-- Listen- Listen-,angry
Ses05F_script03_2_M041,Very music- amusing indeed.,angry
Ses05F_script03_2_M042,"You are a vile tempered, loose living, wicked little beast, and I never want to set eyes on you again.",angry
Ses05F_script03_2_M043,"Shut up, shut up.  I wouldn't marry you again if you came crawling to me on bended knee. You're a mean, evil-minded little vampire and I hope to God I never set eyes on you again.",angry
Ses05M_impro01_F000,Can I help you?,neutral
Ses05M_impro01_F001,"Oh, this- this form that you have is the wrong form.  You need to go over to the other line on the other side of the D.M.V..",neutral
Ses05M_impro01_F002,"Right, but this is the wrong form.  Somebody gave you the wrong form.",neutral
Ses05M_impro01_F003,"Yeah.  So, I can't -- I can't do anything-",neutral
Ses05M_impro01_F004,"No, but this is for um- replacements and you need a new -- whole new license as a California --",neutral
Ses05M_impro01_F006,"No, I understand and there are a lot of people here.  But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.",neutral
Ses05M_impro01_F009,I know.,neutral
Ses05M_impro01_F012,Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.,neutral
Ses05M_impro01_F021,I'm gonna- I'm gonna bring security over and have them escort you out.,angry
Ses05M_impro01_F023,"Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now.",angry
Ses05M_impro01_M005,"I'm not getting a -- well, you wait in this line and not get an attitude.",angry
Ses05M_impro01_M015,"Wouldn't you? Oh, come on.  you just tell me.  You would make an exception for me.",angry
Ses05M_impro02_F012,What would be the worst that would happen if they found you somewhere else?,neutral
Ses05M_impro02_F013,"Well, they're so young.",sad
Ses05M_impro02_F020,It's just so much.,sad
Ses05M_impro02_F021,[GARBAGE] You have to write me everyday.,sad
Ses05M_impro02_F023,okay.,sad
Ses05M_impro02_F024,[GARBAGE],sad
Ses05M_impro02_M000,"Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.",sad
Ses05M_impro02_M001,"I know it's really crappy timing, but I don't have a choice.",sad
Ses05M_impro02_M007,"I don't have a choice.  I have to go.  If I don't go, they'll come and take me.",sad
Ses05M_impro02_M010,I know.,sad
Ses05M_impro02_M011,I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-,sad
Ses05M_impro02_M012,"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.",sad
Ses05M_impro02_M013,I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?,sad
Ses05M_impro02_M018,I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.,sad
Ses05M_impro02_M019,"I'm gonna be in Bagdad, just doing security.",sad
Ses05M_impro02_M021,I just want to be honest with you.  I don't want you to .,sad
Ses05M_impro02_M022,"but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?",sad
Ses05M_impro02_M023,"I know.  I know.  I know.  But, you know what?  That doesn't mean it's gonna be me; does it?",sad
Ses05M_impro02_M024,No.  It doesn't.  And you can't think like that.,sad
Ses05M_impro02_M025,I don't want you to -- I know.  I know. You can't worry about me.  You've got to worry about the kids.  And you've got to take care of the kids for me.  Okay?  Take care of the kids for me; all right?,sad
Ses05M_impro02_M027,"I'll miss you, baby.",sad
Ses05M_impro02_M028,"All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay?",sad
Ses05M_impro02_M029,yeah yeah yeah.,sad
Ses05M_impro03_F000,what?,neutral
Ses05M_impro03_F005,oh-,happy
Ses05M_impro03_F006,uh-huh,neutral
Ses05M_impro03_F008,so cute.,happy
Ses05M_impro03_F009,"No, it's totally original, though.",happy
Ses05M_impro03_F010,oh.,happy
Ses05M_impro03_F011,"Oh, Then you had a whole weekend of camping?",happy
Ses05M_impro03_F012,"Oh, right. sure [LAUGHTER]",happy
Ses05M_impro03_F013,So where are you going to have your wedding?,happy
Ses05M_impro03_F016,Where is she right now?,happy
Ses05M_impro03_F017,"Yeah,I'll hang out with the both of you.",happy
Ses05M_impro03_F020,oh.,happy
Ses05M_impro03_F021,"Oh, my gosh.  You told your parents already? and everything",happy
Ses05M_impro03_F022,Are they so excited?,happy
Ses05M_impro03_F026,Are you going to start right away?,neutral
Ses05M_impro03_F027,"Yeah, have you ever like lived with someone else before?",neutral
Ses05M_impro03_F030,Oooh,neutral
Ses05M_impro03_F031,"That's incredible yeah ,Congratulations.",happy
Ses05M_impro03_M004,"She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?",happy
Ses05M_impro03_M006,"I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.",happy
Ses05M_impro03_M007,"You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock-",happy
Ses05M_impro03_M008,"and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing.",happy
Ses05M_impro03_M009,"Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-",happy
Ses05M_impro03_M010,"And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring.",happy
Ses05M_impro03_M011,"And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?",happy
Ses05M_impro03_M012,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,happy
Ses05M_impro03_M013,"Yeah.  And she said yes.  And she cried, of course.",happy
Ses05M_impro03_M014,"Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",happy
Ses05M_impro03_M015,It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.,happy
Ses05M_impro03_M016,"We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",happy
Ses05M_impro03_M018,"Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-",happy
Ses05M_impro03_M019,"oh, She's back at work. yeah.",neutral
Ses05M_impro03_M023,She's the one.,happy
Ses05M_impro03_M024,Of course.  I told them right away.  We called them all right them.,happy
Ses05M_impro03_M025,"Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know.",happy
Ses05M_impro03_M026,She wants grandkids. So we'll be working on that right away.,happy
Ses05M_impro03_M027,"Of course, we're gonna have kids, like three at least.",happy
Ses05M_impro03_M028,"She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that.",happy
Ses05M_impro03_M030,"Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",happy
Ses05M_impro03_M031,But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.,happy
Ses05M_impro03_M032,it's great. I'm a lucky man.,happy
Ses05M_impro03_M033,Thank you.,happy
Ses05M_impro04_F001,Really? It's been that long?,neutral
Ses05M_impro04_F002,Wow.,neutral
Ses05M_impro04_F003,What have you been trying?,neutral
Ses05M_impro04_F004,Right.,neutral
Ses05M_impro04_F005,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",neutral
Ses05M_impro04_F006,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",neutral
Ses05M_impro04_F007,Really?,neutral
Ses05M_impro04_F008,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",neutral
Ses05M_impro04_F009,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neutral
Ses05M_impro04_F010,are you going into the bars every night?,neutral
Ses05M_impro04_F011,"Well, I don't really know.  I don't I don't know you in like a job situation, so.",neutral
Ses05M_impro04_F012,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?",neutral
Ses05M_impro04_F013,Maybe [garbage].,neutral
Ses05M_impro04_F014,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something.",neutral
Ses05M_impro04_F015,I don't know.  I'm I'm just trying --,neutral
Ses05M_impro04_F016,Are you getting defensive?,neutral
Ses05M_impro04_F017,Yeah.  That might be something you want to look at.  I mean --,neutral
Ses05M_impro04_F018,Okay.,neutral
Ses05M_impro04_F019,I understand.,neutral
Ses05M_impro04_F020,"Yeah, it's stressful.  I recognize that.",neutral
Ses05M_impro04_F021,ah.,neutral
Ses05M_impro04_F022,"Not- Not selling pot, right?",neutral
Ses05M_impro04_F023,Okay so.,neutral
Ses05M_impro04_F024,Fair enough.,neutral
Ses05M_impro04_F026,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.",neutral
Ses05M_impro04_F027,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?",neutral
Ses05M_impro04_F028,"Well, maybe we can find you something with juggling.",neutral
Ses05M_impro04_F029,Have you checked out Craig's List and stuff?,neutral
Ses05M_impro04_F030,"What if you do kids parties? oh, come on.",neutral
Ses05M_impro04_F031,Okay.  All right.,neutral
Ses05M_impro04_F032,"Okay.  Well, fine. we won't- I won't argue with you about that.",neutral
Ses05M_impro04_F034,"That's rough.  I'm really sorry, Ryan.",neutral
Ses05M_impro04_F035,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neutral
Ses05M_impro04_F036,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't",neutral
Ses05M_impro04_F037,I can't see where the issue would be. so,neutral
Ses05M_impro04_M008,"You plan on being there forever? I mean, Like, what do you --",neutral
Ses05M_impro04_M009,yeah.,neutral
Ses05M_impro04_M010,right.,neutral
Ses05M_impro04_M019,An abrasive vibe?,angry
Ses05M_impro04_M020,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job.",angry
Ses05M_impro04_M040,"Yeah, well thanks for your help.",angry
Ses05M_impro04_M041,I'll need it.,sad
Ses05M_impro05_F000,Hmm. Hmm.,neutral
Ses05M_impro05_F001,How long ago was that?,neutral
Ses05M_impro05_F002,Uh-Hmm.,neutral
Ses05M_impro05_F003,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?",neutral
Ses05M_impro05_F004,"So, within the country, though? umm",neutral
Ses05M_impro05_F005,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neutral
Ses05M_impro05_F006,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neutral
Ses05M_impro05_F007,yeah.,neutral
Ses05M_impro05_F008,Okay.,neutral
Ses05M_impro05_F009,Did you have insurance on your flight?,neutral
Ses05M_impro05_F010,"No, you have to buy it now.  It's like thirty dollar extra.",neutral
Ses05M_impro05_F011,"well, it's something that worth",neutral
Ses05M_impro05_F012,"yeah, I don't know.",neutral
Ses05M_impro05_F013,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neutral
Ses05M_impro05_F014,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in.",neutral
Ses05M_impro05_F015,wow.,neutral
Ses05M_impro05_F016,"Wow.  Well, that's really important, obviously.  But, um --",neutral
Ses05M_impro05_F017,"Uh- Actually, I don't know that that's legal. Um- it is the issue",neutral
Ses05M_impro05_F018,"Yeah I mean, Your bag might have been confiscated because it's --",neutral
Ses05M_impro05_F019,-- it's a biohazard. so- um,neutral
Ses05M_impro05_F020,Yeah.  Let me just call security.,neutral
Ses05M_impro05_F021,[LAUGHTER] Okay.  Hold on.,neutral
Ses05M_impro05_M000,Hi. Um-  My luggage didn't come out of the conveyor thingy.,neutral
Ses05M_impro05_M001,"So, um, what do I do?",neutral
Ses05M_impro05_M002,"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late.",neutral
Ses05M_impro05_M003,"And so I waited there, but nothing came.",neutral
Ses05M_impro05_M004,"I was coming from um the Midwest, like Iowa.",neutral
Ses05M_impro05_M005,"Yeah, I know I was in the country.  I mean, it's not that complicated.",neutral
Ses05M_impro05_M006,"Well, I would hope so.",neutral
Ses05M_impro05_M007,People lose --,neutral
Ses05M_impro05_M009,"You know, this is actually, I mean it's -- it's a really important piece of luggage.",neutral
Ses05M_impro05_M010,"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything.",neutral
Ses05M_impro05_M022,Thank you,neutral
Ses05M_impro06_F002,"Oh, I'm so sorry",sad
Ses05M_impro06_F003,"Oh, my gosh.",sad
Ses05M_impro06_F004,What did he do?,sad
Ses05M_impro06_F005,Yeah.  I'm so sorry.,sad
Ses05M_impro06_F006,You guys have been-,sad
Ses05M_impro06_F007,I'm sorry. I-,sad
Ses05M_impro06_F008,"Wow, Ryan I know that you are hurting right now but I don't think you always feel like that.",sad
Ses05M_impro06_F009,Yeah. I understand.  I think it's really healthy to grieve.,sad
Ses05M_impro06_F010,If there's anything I can do to be there for you.,sad
Ses05M_impro06_M000,I just got some bad news.,sad
Ses05M_impro06_M001,"My friend, Shotty, passed away.",sad
Ses05M_impro06_M002,"The end, he's been sick for awhile.  He had cancer.",sad
Ses05M_impro06_M003,"Yeah.  It's just, I never thought it would actually happen, you know? I mean- He's such a fighter and he's always so positive about everything.",sad
Ses05M_impro06_M004,"You know, he was gonna, and we -- all the way up to the end we were just talking about how- you know all the stuff we were gonna do and, you know.  When he finally kicked this stupid cancer, you know, and we were gonna --",sad
Ses05M_impro06_M005,"he wanted to travel, you know.  And he's so talented.  Probably the most talented person I have ever met in my entire life.",sad
Ses05M_impro06_M006,"He was a designer, you know.  But he did everything. You know, He painted and he- and he did costume design, he did set design, he did lighting, he was --",sad
Ses05M_impro06_M007,"he just did everything.  He was literally, literally the most talented guy I have ever met in my entire life.",sad
Ses05M_impro06_M008,And he's gone now and I  -- I just can't believe it.,sad
Ses05M_impro06_M009,"I mean, one second you think, you know, you're just having a conversation and then --",sad
Ses05M_impro06_M010,"you know, sometimes you think you want to make that phone call, or you think you want to tell somebody something, or something like that.  Do you know what I mean?  Like that's -- he was the person that I did that with.  You know, like, that's the person who I needed to call to tell things to all the time.",sad
Ses05M_impro06_M011,"And now I don't have that person anymore, you know.  And it's -- -- it's just, you.",sad
Ses05M_impro06_M012,"You think that things get easier, you know, as you as you get older and you -",sad
Ses05M_impro06_M013,"and it just gets worse.  It just gets worse, everything is bad all the time; people die, your friends die, family dies, your best friends die. it's-",sad
Ses05M_impro06_M014,"You always think, you know when you were- you know when you were a little kid and you think something is gonna happen, like, it will all be better when I am older, you know?",sad
Ses05M_impro06_M017,"No, you're right.  I don't.  You're right.",sad
Ses05M_impro06_M018,"Even, yeah -- he doesn't he would never feel that way, he would never want me to feel that way.  Of course not, but that's just where I am right now and -- -- I don't know what else to do with it.",sad
Ses05M_impro06_M019,I just miss him.,sad
Ses05M_impro06_M020,Thanks.,sad
Ses05M_impro07_F004,What are you gonna study?,happy
Ses05M_impro07_F005,Really? Are you doing the M.F.A. program?,happy
Ses05M_impro07_F007,I heard it's so tough to get into.,happy
Ses05M_impro07_F008,That's awesome.,happy
Ses05M_impro07_F010,No.,neutral
Ses05M_impro07_F013,"Um- I'm gonna be studying at U.S.C., too.",happy
Ses05M_impro07_F016,Oh yeah.,neutral
Ses05M_impro07_F017,Good tradeoff,neutral
Ses05M_impro07_F018,I don't- I don't think it's that bad.,neutral
Ses05M_impro07_F019,yeah.,neutral
Ses05M_impro07_F020,"Yeah. I think it's really also if you- if you consider yourself like, us and them, kind of thing- If you think you're part of your community then --you going to like it more",neutral
Ses05M_impro07_F023,"So when do you know, like, where you're gonna live? and-",happy
Ses05M_impro07_F024,"Oh, wow.",neutral
Ses05M_impro07_F025,Um-,neutral
Ses05M_impro07_F026,"Yeah.  I mean, I know, I know, like the- the housing surrounding the campus pretty well.",neutral
Ses05M_impro07_F027,Um- How many people do you want to live with?,neutral
Ses05M_impro07_F028,All dudes?,neutral
Ses05M_impro07_F029,Um- I think I have some friends.,neutral
Ses05M_impro07_F030,yeah.,neutral
Ses05M_impro07_F031,"There's actually, a friend of mine is um- moving out of her place and her place is amazing-- And it's really cheap.",happy
Ses05M_impro07_F032,yeah.,neutral
Ses05M_impro07_F033,Okay.,neutral
Ses05M_impro07_F035,"You've got a lot- oh, awesome.",happy
Ses05M_impro07_F036,Oh cool.,happy
Ses05M_impro07_F038,totally.,neutral
Ses05M_impro07_F039,good for you.,happy
Ses05M_impro07_F040,the way to do it.,neutral
Ses05M_impro07_F045,Yeah.  We'll have so much fun.,happy
Ses05M_impro07_M009,"I worked really hard, I'll say, I worked really hard. You know, I I'm not bragging or anything like that. But-",happy
Ses05M_impro07_M039,"And yeah, well, I mean, basically I just applied for any and every possible scholarship and grant that could come by, so I can go.",happy
Ses05M_impro07_M046,We'll have fun.,happy
Ses05M_impro08_F005,"Uh, yeah.  We've pinned it a couple of times.",neutral
Ses05M_impro08_F006,"Pretty much, yeah - I don't know if it's, like, bad phone lines or something.",neutral
Ses05M_impro08_F007,Hmm. Mmm.,neutral
Ses05M_impro08_F008,yeah.,neutral
Ses05M_impro08_F009,"It goes- It goes, like, through doorways.  But it goes a long distance.",neutral
Ses05M_impro08_F011,"Well, I- I can check that.  Is there anything else we can do, too?  Like, I'll go through and check the line throughout the house, but --",neutral
Ses05M_impro08_F012,Uh huh.,neutral
Ses05M_impro08_F013,All right.,neutral
Ses05M_impro08_F014,"Yeah, I see that.",neutral
Ses05M_impro08_F015,Okay.,neutral
Ses05M_impro08_F016,Okay.,neutral
Ses05M_impro08_F017,"Uh, it it's like a bunch of different letter and numbers and stuff.",neutral
Ses05M_impro08_F018,"Uh huh, Okay.",neutral
Ses05M_impro08_F019,"Uh, yeah looks -- no, no.  It's set to zeros.",neutral
Ses05M_impro08_F022,"Oh, my God.  I can't even tell you how much of a relief that is.  I literally call and talk to five different people.  Like last week it went off and I spent an hour and a half on the phone with different people.  And I've been doing that like every, every other week for months now.",happy
Ses05M_impro08_F025,"Yeah, accountability.  It's awesome.",happy
Ses05M_impro08_F026,"Wow.  You know I was thinking about changing internet providers, but but that- that really is enough to change my mind.",happy
Ses05M_impro08_F027,No.  I'm just gonna go have a fantastic day now.,happy
Ses05M_impro08_F028,Okay.  Thanks.,happy
Ses05M_impro08_M000,"D.S.L. Extreme, can I help you?",neutral
Ses05M_impro08_M001,This happens every two weeks?,neutral
Ses05M_impro08_M002,You've lost your connection.,neutral
Ses05M_impro08_M003,okay.,neutral
Ses05M_impro08_M004,Hmm.  Mmm.,neutral
Ses05M_impro08_M005,Has somebody tried to pin your site?,neutral
Ses05M_impro08_M006,"Okay. Um-  Well, I don't know.  And it consistently happens every two weeks?",neutral
Ses05M_impro08_M007,"Well, you know what, does your D.S.L. cable -- you have D.S.L., right?",neutral
Ses05M_impro08_M008,"Okay.  Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows?  I mean, is it --",neutral
