id,speaker,start_time,end_time,text,emotion
Ses02M_script01_1_F030,F,260.93,265.6,"Do you know what's going to happen to your father because I don't, see?",fru
Ses02M_script01_1_M033,M,264.45,266.43,All right. All right. Mom.,xxx
Ses02M_script01_1_F031,F,266.79,269.27,Just give it some more thought.,xxx
Ses02M_script01_1_M034,M,269.81,279.6,"I've given it three years of thought. I thought that if I waited, dad would forget about Larry and we could have a regular wedding and everything happy.",xxx
Ses02M_script01_1_M035,M,279.67,284.37,"If I can't do that here well, then I'll have to get out.",sad
Ses02M_script01_1_F032,F,283.82,286.26,What the hell is this?,ang
Ses02M_script01_1_M036,M,285.92,290.93,"I'll get out. I'll get married and go live some place else, maybe New York.",sad
Ses02M_script01_1_F033,F,290.44,293.25,"What the hell is this, are you crazy?",ang
Ses02M_script01_1_M037,M,292.82,297.17,"I've been a good son too long a good sucker, I'm through with it.",ang
Ses02M_script01_1_F034,F,296.62,299.7,What about the business? What is this?,ang
Ses02M_script01_1_M038,M,298.96,302.69,The business?  The business doesn't inspire me.,ang
Ses02M_script01_1_F035,F,301.45,304.04,Must you be inspired?,ang
Ses02M_script01_1_M039,M,302.99,310.24,"Yes, I like it and hour a day. If I'm going to grub for money all day long, at least in the evening I want it beautiful.",ang
Ses02M_script01_1_M040,M,310.27,320.7,I want a family; I want kids; I want something I can give myself to. Annie is in the middle of that. Now where do I find it?,xxx
Ses02M_script01_1_F036,F,320.71,323.57,"Tell me, you'd leave the business?",ang
Ses02M_script01_1_M041,M,323.69,326.52,"Yes, on this I would.",sad
Ses02M_script01_1_F037,F,326.65,329.41,"Well, you don't want to think like that.",ang
Ses02M_script01_1_M042,M,328.43,330.74,Then help me stay here.,fru
Ses02M_script01_1_F038,F,329.69,338.58,"All right. But you don't want to be thinking like that 'cause otherwise what did we work for, I mean the whole thing is for you, Chris, the whole shooting match is for you.",xxx
Ses02M_script01_1_M043,M,337.62,342.14,I know I know mom. All right. Just help me stay here.,fru
Ses02M_script01_1_F039,F,342.31,344.78,Just don't go thinking that way.,fru
Ses02M_script01_1_M044,M,344.49,346.97,"Well, I am thinking that way.",fru
Ses02M_script01_1_F040,F,347.92,350.81,"I don't understand you, do I?",fru
Ses02M_script01_1_M045,M,351.0,354.18,"No, you don't. I'm a pretty tough guy.",xxx
Ses02M_script01_1_F041,F,354.1,356.18,"Yea, I can see that.",sad
Ses02M_script01_2_F000,F,5.977,8.33,Why did he invite her here?,ang
Ses02M_script01_2_M000,M,7.89,9.72,Why does that bother you?,xxx
Ses02M_script01_2_F001,F,9.36,13.45,She's been in New York three and half years why all of a sudden-,ang
Ses02M_script01_2_M001,M,12.48,15.54,"Well, maybe he just wanted to see her again.",neu
Ses02M_script01_2_F002,F,15.21,18.38,Nobody comes seven hundred miles just to see.,ang
Ses02M_script01_2_M002,M,18.32,23.91,"What do you mean? He lived next door to the girl all his life, why wouldn't he want to see her again?",fru
Ses02M_script01_2_M003,M,24.53,28.52,"Don't look at me like that, he didn't tell me any more than he told you.",fru
Ses02M_script01_2_F003,F,28.3,30.63,He's not going to marry her.,ang
Ses02M_script01_2_M004,M,30.24,32.42,How do you know he's even thinking of it?,neu
Ses02M_script01_2_F004,F,31.65,34.39,It's got that all about it.,xxx
Ses02M_script01_2_M005,M,35.37,37.19,"Well, so what?",neu
Ses02M_script01_2_F005,F,36.97,39.22,What's going on here Joe?,ang
Ses02M_script01_2_M006,M,38.42,40.55,"All right. Now, listen kid-",xxx
Ses02M_script01_2_F006,F,39.45,43.03,-She's not his girl Joe; she knows she's not.,ang
Ses02M_script01_2_M007,M,42.55,44.63,You can't read her mind.,neu
Ses02M_script01_2_F007,F,44.24,53.74,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited.",fru
Ses02M_script01_2_M008,M,53.14,55.52,How do you know why she has waited?,fru
Ses02M_script01_2_F008,F,55.18,64.18,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",fru
Ses02M_script01_2_M009,M,64.73,67.73,"Look it's a nice day, what are we arguing for?",fru
Ses02M_script01_2_F009,F,66.83,74.38,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother.",fru
Ses02M_script01_2_M010,M,73.61,76.2,What do you want me to do about it?,fru
Ses02M_script01_2_F010,F,74.84,83.06,"I want you to act like he's coming back, both of you. Don't you think I haven't noticed since he invited her, I won't stand for any nonsense",ang
Ses02M_script01_2_M011,M,82.6,84.51,But Kate,fru
Ses02M_script01_2_F011,F,83.16,88.64,"Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but",fru
Ses02M_script01_2_F012,F,88.65,96.17,"why did that happen the very night she came back she sleeps in his room and suddenly his memorial breaks to pieces, just look at it, look.",xxx
Ses02M_script01_2_M012,M,94.99,96.87,Calm yourself.,fru
Ses02M_script01_2_F013,F,96.19,99.83,I need you to believe with me; I can't stand all alone.,sad
Ses02M_script01_2_M013,M,99.14,100.9,Calm yourself.,fru
Ses02M_script01_2_F014,F,99.9,105.81,"Even last week there was a man who showed up in Detroit missing longer than Larry, you read it yourself.",fru
Ses02M_script01_2_M014,M,104.64,107.38,All right. All right. Calm yourself.,fru
Ses02M_script01_2_F015,F,106.2,109.44,Just you above all need to believe.,fru
Ses02M_script01_2_M015,M,108.72,111.28,"Wait, why my above all?",xxx
Ses02M_script01_2_F016,F,111.07,113.65,Don't stop believing.,fru
Ses02M_script01_2_M016,M,113.24,115.93,"What does that mean, me above all?",ang
Ses02M_script01_2_M017,M,116.1,118.81,Look at you -- look at you shaking.,ang
Ses02M_script01_2_F017,F,118.05,120.11,I can't help it.,fru
Ses02M_script01_2_M018,M,119.4,124.37,"What have I got to hide? What the hell is the matter with you, Kate?",fru
Ses02M_script01_3_F000,F,6.2437,9.9782,You're the only one I know who loves his parents.,xxx
Ses02M_script01_3_M000,M,9.346,12.5191,"I know, it went out of style, didn't it?",hap
Ses02M_script01_3_F001,F,11.9104,14.3718,It's all right.  It's a good thing.,hap
Ses02M_script01_3_F002,F,14.4248,19.533,"You know, it's lovely here, the air is sweet.",hap
Ses02M_script01_3_M001,M,19.5594,22.4179,You're not sorry you came?,xxx
Ses02M_script01_3_F003,F,21.5974,28.9819,"No, not sorry.  But, um. But I'm not gonna stay.",hap
Ses02M_script01_3_M002,M,28.6907,30.914,Why?,xxx
Ses02M_script01_3_F004,F,30.2788,34.937,"For one thing, your mother as much as told me to go.",xxx
Ses02M_script01_3_M003,M,34.1165,36.3133,Oh.,xxx
Ses02M_script01_3_F005,F,35.0164,41.9509,"You saw that.  I mean and then, well, you've been kind of, um--",xxx
Ses02M_script01_3_M004,M,41.2628,43.6713,What?,sur
Ses02M_script01_3_F006,F,42.7185,48.9383,"Well, kind of embarrassed ever since I got here.",xxx
Ses02M_script01_3_M005,M,48.5942,61.0604,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so.  But they take it for granted that we're all set.",fru
Ses02M_script01_3_F007,F,59.9223,63.416,"I knew they would, your mother anyway.",hap
Ses02M_script01_3_M006,M,62.5955,64.6335,How'd you know?,xxx
Ses02M_script01_3_F008,F,64.1042,67.9419,"Well, from her point of view, why else would I come?",neu
Ses02M_script01_3_M007,M,66.5392,76.041,"Oh.  Would you want to?  I guess you know, this is why I asked you to come.",xxx
Ses02M_script01_3_F009,F,75.8028,80.5934,I guess this is why I came.,hap
Ses02M_script01_3_M008,M,79.8788,89.7511,"Ann, I love you.  I love you a great deal.  I love you.",xxx
Ses02M_script01_3_M009,M,89.8305,94.0124,I have no imagination.  That's all I know to tell you.,xxx
Ses02M_script01_3_M010,M,94.0653,104.2024,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,exc
Ses02M_script01_3_M011,M,104.3082,115.054,"You feel wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",xxx
Ses02M_script01_3_F010,F,113.3072,117.2243,"Oh, Chris, I've been ready for a long, long time.",xxx
Ses02M_script01_3_M012,M,116.5891,120.3475,And he's gone forever.  You're sure?,xxx
Ses02M_script01_3_F011,F,119.4741,123.4971,I almost got married two years ago.,xxx
Ses02M_script01_3_M013,M,122.5972,125.191,Why didn't you?,sur
Ses02M_script01_3_F012,F,124.4235,128.2083,"Well, you started to write me",hap
Ses02M_script01_3_M014,M,127.0438,130.5904,You felt something that far back?,exc
Ses02M_script01_3_F013,F,129.5846,131.7814,Every day since.,hap
Ses02M_script01_3_M015,M,131.9138,134.7458,"Ann, why didn't you let me know?",exc
Ses02M_script01_3_F014,F,133.5283,143.4007,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, what did you say?  I mean, you can sure be ambiguous sometimes, you know?",xxx
Ses02M_script01_3_M016,M,142.7654,146.1268,"Give me a kiss, Anne.  Give me a-",xxx
Ses02M_script01_3_M017,M,146.2499,153.9347,"God, I kissed Annie.  How long--how long I've been waiting to kiss you.",xxx
Ses02M_script01_3_F015,F,152.2937,161.3721,"I'll never forgive you.  Why did you wait all these years?  I mean, all I did was sit and wonder if I was crazy for thinking of you.",xxx
Ses02M_script01_3_M018,M,160.2604,164.1776,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",xxx
Ses02M_script01_3_F016,F,162.8542,165.6598,Not like that you're not.,xxx
Ses02M_script01_3_M019,M,164.7599,166.9832,I kissed you.,xxx
Ses02M_script01_3_F017,F,165.9774,172.409,"Like Larry's brother.  Do it like you, Chris.  What is it?",xxx
Ses02M_script01_3_M020,M,172.5943,176.9085,Let's drive someplace.  I want to be alone with you.,sad
Ses02M_script01_3_F018,F,174.8175,179.8463,"No.  What is it, Chris. Your mother?",xxx
Ses02M_script01_3_M021,M,179.6875,183.1283,No.  Nothing like that.,sad
Ses02M_script01_3_F019,F,182.4666,192.0214,"Well, what's wrong?  I mean, even in your letters there was some--something ashamed.",sad
Ses02M_script01_3_M022,M,190.9891,196.812,"Yeah, I suppose I have been.  But it's going from me.",sad
Ses02M_script01_3_F020,F,196.0709,199.7234,You've gotta tell me.,xxx
Ses02M_script01_3_M023,M,199.9881,203.1642,I don't know how to start.,xxx
Ses02M_script01_3_F021,F,202.2113,206.0226,It wouldn't work this way.,sad
Ses02M_script01_3_M024,M,206.0226,214.3334,"It's all mixed up with so many other things.  You remember overseas, I was in charge of a company?",xxx
Ses02M_script01_3_F022,F,213.7247,216.0803,"Yeah, sure.",xxx
Ses02M_script01_3_M025,M,216.345,220.2621,"Well, I lost them.",sad
Ses02M_script01_3_F023,F,220.0504,223.1206,How many?,xxx
Ses02M_script01_3_M026,M,222.9618,226.0585,Just about all.,sad
Ses02M_script01_3_F024,F,225.3174,228.1494,gee.,xxx
Ses02M_script01_3_M027,M,227.3025,234.5281,It takes some time for a guy to toss that off.  'Cause they weren't just men.,sad
Ses02M_script01_3_M028,M,234.634,249.8263,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had.",sad
Ses02M_script01_3_M029,M,249.9322,260.0957,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",sad
Ses02M_script01_3_M030,M,260.1751,276.8495,"I got this idea watching 'em go down.  Everything was being destroyed, see, but it seemed that one new thing was made.  A sort of responsibility.  Man for man. You know what I mean?",sad
Ses02M_script01_3_M031,M,276.929,289.3951,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",sad
Ses02M_script01_3_M032,M,289.5539,310.0662,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",sad
Ses02M_script01_3_M033,M,310.1721,332.6959,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad
Ses02M_script01_3_M034,M,332.7753,346.009,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",sad
Ses02M_script01_3_M035,M,346.0355,360.1426,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,sad
Ses02M_script01_3_F025,F,359.3486,362.8688,Do you still feel that way?,sad
Ses02M_script01_3_M036,M,363.054,366.5213,I want you now Annie.,neu
Ses02M_script01_3_F026,F,365.3567,374.8585,"'Cause you mustn't feel that way.  Because you have a right to everything you have, Chris.  Everything, you understand that?  Me too.",sad
Ses02M_script01_3_F027,F,374.9644,383.4604,"I mean, and your money, there's- there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",sad
Ses02M_script01_3_M037,M,382.9311,388.3834,I know Annie.  I'm gonna make a fortune for you.,xxx
Ses02M_script01_3_F028,F,387.7482,391.1095,What'll I do with a fortune?,hap
Ses02M_script02_1_M000,M,4.93,8.28,What time is it? They're supposed to run around midnight.,exc
Ses02M_script02_1_M001,M,8.36,12.78,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",exc
Ses02M_script02_1_M002,M,13.17,19.08,"I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it.",xxx
Ses02M_script02_1_M003,M,19.11,20.54,How you doing?,exc
Ses02M_script02_1_F000,F,20.19,21.58,Fine.,neu
Ses02M_script02_1_M004,M,21.92,28.18,"Is that -- is that, no? Was that just foam? I can't even tell.",exc
Ses02M_script02_1_M005,M,28.39,34.0,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",exc
Ses02M_script02_1_M006,M,34.41,43.27,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,exc
Ses02M_script02_1_F001,F,42.86,44.95,What flashlight?,neu
Ses02M_script02_1_M007,M,45.24,48.45,"You know the flashlight, the silver one, there is only one, isn't there?",fru
Ses02M_script02_1_F002,F,48.0,49.83,That's not your flashlight.,fru
Ses02M_script02_1_M008,M,50.4,51.75,Who's is it?,fru
Ses02M_script02_1_F003,F,51.4,53.84,It's ours; it's mine too.,fru
Ses02M_script02_1_M009,M,53.54,55.81,"Oh well, sure, yes.",xxx
Ses02M_script02_1_F004,F,54.95,60.17,But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?,fru
Ses02M_script02_1_M010,M,59.61,66.04,"No. No. Of course our flashlight yours and mine. Mi flashlight, es su flashlight, naturally.",xxx
Ses02M_script02_1_M011,M,66.07,71.29,How could we forget to bring it?  I hope the moon stays out.,xxx
Ses02M_script02_1_M012,M,71.59,76.88,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?",xxx
Ses02M_script02_1_F005,F,76.53,78.27,Yea.,neu
Ses02M_script02_1_M013,M,78.2894,85.75,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",exc
Ses02M_script02_1_M014,M,85.87,92.41,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,",exc
Ses02M_script02_1_M015,M,92.4252,97.22,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",exc
Ses02M_script02_1_M016,M,99.7938,106.1,You think they can hear us talk or feel the vibrations in the sand when we move around?,exc
Ses02M_script02_1_F006,F,105.79,107.41,I'm cold.,neu
Ses02M_script02_1_M017,M,107.52,109.19,What you want my jacket?,xxx
Ses02M_script02_1_F007,F,108.99,111.68,It's after eleven. Let's just go home.,fru
Ses02M_script02_1_M018,M,111.78,117.13,"Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?",fru
Ses02M_script02_1_F008,F,116.81,119.05,There is no point in coming down here.,fru
Ses02M_script02_1_M019,M,118.74,119.85,Right.,xxx
Ses02M_script02_1_F009,F,119.47,121.15,That's my point.,fru
Ses02M_script02_1_M020,M,120.74,122.42,That's my point too.,xxx
Ses02M_script02_1_F010,F,122.08,124.08,So let's go.,fru
Ses02M_script02_1_M021,M,124.1,132.91,No. No. That's not my point. The point is there is no point in coming down here if we just leave. Don't you want to see it?,xxx
Ses02M_script02_1_F011,F,132.71,134.56,Not particularly.,neu
Ses02M_script02_1_M022,M,134.64,136.12,Why not?,sur
Ses02M_script02_1_F012,F,136.1,139.0,"I don't, it's just stupid.",fru
Ses02M_script02_1_M023,M,138.77,143.96,"Honey, this is a natural phenomenon. I mean it only happens once a year.",exc
Ses02M_script02_1_M024,M,143.99,152.01,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.",exc
Ses02M_script02_1_F013,F,151.27,158.26,"Pass up what? These little fish swim onto the beach flop around and swim away, and then they die.",fru
Ses02M_script02_1_M025,M,158.01,168.1327,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",exc
Ses02M_script02_1_M026,M,168.174,171.55,"This is a big night for these guys, life's last orgy.",exc
Ses02M_script02_1_F014,F,170.64,178.57,What are you so excited about? I mean it's not a moon landing we're talking about here it's fish. It's a fish nobody even eats.,fru
Ses02M_script02_1_M027,M,178.64,180.09,Yes they do.,fru
Ses02M_script02_1_F015,F,179.74,180.91,Augie,fru
Ses02M_script02_1_M028,M,180.46,190.41,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",exc
Ses02M_script02_1_M029,M,190.44,198.25,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",exc
Ses02M_script02_1_F016,F,197.37,199.0,I'm just not.,sad
Ses02M_script02_1_M030,M,199.14,200.36,For real?,sur
Ses02M_script02_1_F017,F,200.09,201.08,Yes.,neu
Ses02M_script02_1_M031,M,201.77,206.64,I don't get it. The first time we came here you said it was the best night of your life.,xxx
Ses02M_script02_1_M032,M,206.71,215.35,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",fru
Ses02M_script02_1_F018,F,214.72,224.97,"Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.",ang
Ses02M_script02_1_M033,M,225.18,227.23,We weren't in a good spot.,xxx
Ses02M_script02_1_F019,F,226.47,228.48,We didn't see them the first time either.,fru
Ses02M_script02_1_M034,M,228.19,234.61,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,fru
Ses02M_script02_1_M035,M,235.0,240.12,"There is that, oh no that's just seaweed, isn't it?",exc
Ses02M_script02_1_M036,M,240.14,249.86,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",exc
Ses02M_script02_1_M037,M,250.67,255.41,"Out there somewhere there is this huge mass of silver fish headed this way,",exc
Ses02M_script02_1_M038,M,255.48,264.04,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation.",exc
Ses02M_script02_1_M039,M,264.11,282.9385,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters.",exc
Ses02M_script02_1_M040,M,282.97,294.5,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,",exc
Ses02M_script02_1_M041,M,294.99,304.38,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",exc
Ses02M_script02_1_M042,M,304.44,307.91,Look at me; I'm giving myself goose bumps all my hairs are popping up.,exc
Ses02M_script02_1_F020,F,307.26,308.79,That's the wind.,neu
Ses02M_script02_1_M043,M,309.96,311.51,"Well, so what do you think?",xxx
Ses02M_script02_1_F021,F,311.58,312.91,About what?,neu
Ses02M_script02_1_M044,M,312.96,314.57,What I was saying.,xxx
Ses02M_script02_1_F022,F,314.67,316.83,It's ridiculous.,fru
Ses02M_script02_2_M000,M,3.88,5.86,So what do you think?,neu
Ses02M_script02_2_F000,F,5.38,7.13,About what?,xxx
Ses02M_script02_2_M001,M,6.88,8.73,What I was saying.,neu
Ses02M_script02_2_F001,F,8.42,10.37,It's ridiculous.,fru
Ses02M_script02_2_M002,M,10.12,14.9,Certainly it's not. Slightly exaggerated scientific fact.,neu
Ses02M_script02_2_F002,F,13.99,20.92,It's PR. Someone sold you a bill of goods that this wonderful event is going to take place on the beach.,xxx
Ses02M_script02_2_M003,M,20.34,23.46,"Well, I'm not the only one look at all these people.",xxx
Ses02M_script02_2_F003,F,22.73,34.99,"Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot.",xxx
Ses02M_script02_2_M004,M,35.32,37.37,Are we talking about the same thing?,xxx
Ses02M_script02_2_F004,F,36.67,39.62,I'm sorry but it's still just fish to me.,xxx
Ses02M_script02_2_M005,M,39.49,46.98,"Carla, can I ask you something? Don't take this wrong but are you having your period?",fru
Ses02M_script02_2_F005,F,46.56,54.37,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,ang
Ses02M_script02_2_M006,M,53.36,55.24,"Well, what's bugging you?",fru
Ses02M_script02_2_F006,F,54.83,59.2,We just have different ideas of what this evening is supposed to look like.,ang
Ses02M_script02_2_M007,M,58.79,68.15,"There is nothing to it, we come here, the Grunion arrive, then do their little fish business, we go oh ah look, they go home, we go home.",fru
Ses02M_script02_2_F007,F,67.35,70.46,For heavens sake we are not going to see the Grunions.,fru
Ses02M_script02_2_M008,M,69.78,71.1,Why not?,fru
Ses02M_script02_2_F008,F,70.63,73.87,"We never do, do we? I mean have we ever?",fru
Ses02M_script02_2_M009,M,73.46,76.01,We've missed them twice; that's not ever.,fru
Ses02M_script02_2_F009,F,75.61,78.99,"Twice is every time we've tried, that's ever.",fru
Ses02M_script02_2_M010,M,78.81,81.01,"Well, we'll see them this year.",neu
Ses02M_script02_2_F010,F,80.15,86.1393,"No we won't; it's pointless. It's like waiting up to see Santa Claus,",fru
Ses02M_script02_2_F011,F,86.1688,98.2,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,ang
Ses02M_script02_2_M011,M,98.12,100.09,I thought you wanted to see them.,fru
Ses02M_script02_2_F012,F,100.14,103.27,You don't understand anything I'm saying.,fru
Ses02M_script02_2_M012,M,102.51,104.44,No of course not.,fru
Ses02M_script02_2_F013,F,103.72,110.29,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.",ang
Ses02M_script02_2_M013,M,110.82,113.81,"It's just fish, I mean nothing to get traumatized over.",xxx
Ses02M_script02_2_F014,F,112.31,115.32,For heavens sake this isn't about fish.,fru
Ses02M_script02_2_M014,M,114.92,123.02,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.,fru
Ses02M_script02_2_M015,M,123.33,135.18,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",neu
Ses02M_script02_2_M016,M,135.19,139.71,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,""",neu
Ses02M_script02_2_M017,M,140.14,146.32,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",neu
Ses02M_script02_2_F015,F,144.71,151.11,Do you remember the first time we came to see it? It was about four years ago right after we got married.,sad
Ses02M_script02_2_F016,F,151.14,160.04,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork.",sad
Ses02M_script02_2_F017,F,160.5,169.2428,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them,sad
Ses02M_script02_2_F018,F,169.26,177.37,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be",sad
Ses02M_script02_2_M018,M,176.61,178.69,Wait a minute I've got it,xxx
Ses02M_script02_2_F019,F,177.39,182.97,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",sad
Ses02M_script02_2_M019,M,182.22,191.59,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",exc
Ses02M_script02_2_M020,M,191.76,197.31,"Of course, I see it now; you want this to be like that other time, right? That's it, right?",exc
Ses02M_script02_2_F020,F,196.93,202.34,I'd rather not remember some things. I would rather not hope for some things.,sad
Ses02M_script02_2_M021,M,201.82,207.29,"Yea. Okay, sure, no. I see. Listen, you want to dance?",neu
Ses02M_script02_2_F021,F,206.92,207.87,No.,sad
Ses02M_script02_2_M022,M,207.94,210.22,You want to go get some champagne?,neu
Ses02M_script02_2_F022,F,209.8,210.77,No.,sad
Ses02M_script02_2_M023,M,210.71,212.51,Take off our shoes?,neu
Ses02M_script02_2_F023,F,211.61,212.62,No.,xxx
Ses02M_script02_2_M024,M,212.59,215.52,"What, you want me to breathe in your ear?",xxx
Ses02M_script02_2_F024,F,214.65,215.61,No.,xxx
Ses02M_script02_2_M025,M,215.65,217.27,Get married again?,neu
Ses02M_script02_2_F025,F,216.53,217.51,No.,fru
Ses02M_script02_2_M026,M,217.29,219.28,What? What? You want a divorce?,fru
Ses02M_script02_2_F026,F,218.61,219.59,No.,fru
Ses02M_script02_2_M027,M,219.3,220.44,A vacation?,fru
Ses02M_script02_2_F027,F,219.82,220.99,No.,fru
Ses02M_script02_2_M028,M,220.46,227.86,"A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?",fru
Ses02M_script02_2_F028,F,226.91,230.3,I want something to turn out the way that it supposed to.,fru
Ses02M_script02_2_M029,M,229.51,242.45,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",ang
Ses02M_script02_2_M030,M,242.59,252.15,"You think I knew that there be times when you'd look at me like I'm a used Kleenex, or that I'd look at you and think holy hell when is the next flight to Alaska?",xxx
Ses02M_script02_2_M031,M,252.28,268.43,"No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us",fru
Ses02M_script02_2_M032,M,268.4566,271.49,"'cause you know what you get Carla, you know what you get? This.",fru
Ses02M_script02_2_F029,F,271.03,275.29,"This? What, what is this? This isn't even anything.",fru
Ses02M_script02_2_M033,M,274.59,276.07,"Yes, it is.",xxx
Ses02M_script02_2_F030,F,275.59,280.68,"I'm sure, this is standing on the beach, this is waiting, this is fighting.",fru
Ses02M_script02_2_M034,M,280.08,281.28,Right.,xxx
Ses02M_script02_2_F031,F,281.09,286.4,"Well, but this isn't anything like I thought anything would be like.",sad
Ses02M_script02_2_M035,M,286.09,288.23,"No, I know. Me neither.",sad
Ses02M_script02_2_F032,F,287.38,299.74,I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?,fru
Ses02M_script02_2_M036,M,300.26,302.62,I'm doing the best I can.,xxx
Ses02M_script02_2_F033,F,302.54,306.56,I know that Augie. Really I do.,xxx
Ses02M_script02_2_F034,F,307.05,321.47,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",sad
Ses02M_script02_2_M037,M,322.35,326.02,Maybe if you were with somebody else too.,sad
Ses02M_script02_2_F035,F,325.13,327.19,I didn't say that.,xxx
Ses02M_script02_2_M038,M,326.34,332.26,"No, I know. But still, I know I don't make you happy.",sad
Ses02M_script02_2_F036,F,331.38,335.26,"For heavens sake, whatever I'm doing I'd rather be doing it with you.",xxx
Ses02M_script02_2_M039,M,336.92,338.23,Yeah?,xxx
Ses02M_script02_2_F037,F,338.13,341.18,Don't be ridiculous. I mean don't you know that?,hap
