id,speaker,start_time,end_time,text,emotion
Ses03M_script01_1_M019,M,159.411,162.7156,I want to ask her to marry me.,neu
Ses03M_script01_1_F019,F,162.5223,165.5104,Well that's your business Chris.,xxx
Ses03M_script01_1_M020,M,165.0359,167.901,You know it's not just my business.,fru
Ses03M_script01_1_F020,F,167.0748,171.3638,"Well what do you want me to do?  I mean, you're old enough to know your own mind.",ang
Ses03M_script01_1_M021,M,170.3619,173.6137,Okay.  So then it's alright.  I'll go ahead with it.,neu
Ses03M_script01_1_F021,F,173.0336,177.762,"Well, I mean, you got to make sure your dad's not going--",neu
Ses03M_script01_1_M022,M,176.5843,188.5546,Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,ang
Ses03M_script01_1_F022,F,178.2718,180.4162,Well I'm just saying--,fru
Ses03M_script01_1_F023,F,188.3964,191.9471,You know I ignore what I got to ignore.,xxx
Ses03M_script01_1_F024,F,192.1053,195.7439,She's not...she's Larry's girl.,xxx
Ses03M_script01_1_M023,M,195.0056,197.2731,She's not Larry's girl.,fru
Ses03M_script01_1_F025,F,196.904,205.9916,From your father's point of view he is still alive and if you try and take her that's just not fair.  You can't do that.,fru
Ses03M_script01_1_M024,M,217.5225,222.9188,I don't know why it is but every time I reach out for something I want I have to pull back,fru
Ses03M_script01_1_F026,F,206.0268,217.2625,"And-And-And if you go on from there if you know already to go on from there, then you can.  But I'm telling you something that I don't know where to go.  You got it?  I mean, do you?",fru
Ses03M_script01_1_M025,M,222.954,224.9875,Because other people will suffer.,xxx
Ses03M_script01_1_M026,M,225.17,230.1959,"My whole entire, bloody life time and time again.",fru
Ses03M_script01_1_F027,F,230.0377,235.1352,You're a considerate fellow.  There is nothing wrong in that.,xxx
Ses03M_script01_1_M027,M,234.7134,236.7524,Well to hell with that.,ang
Ses03M_script01_1_F028,F,236.436,239.4417,Did you ask Annie yet?,neu
Ses03M_script01_1_M028,M,239.2308,242.2893,I wanted to get this settled first.,neu
Ses03M_script01_1_F029,F,241.4456,246.5175,And what if she doesn't marry you huh?  What if she feels the same way your father does?,xxx
Ses03M_script01_1_M029,M,245.8575,248.1426,Then I guess that's the end of it.,neu
Ses03M_script01_1_M030,M,248.2129,253.0675,But from her letters I think she's forgotten him.  I'll find out.,sad
Ses03M_script01_1_M031,M,253.115,259.0759,"And then we'll thrash it out with dad right?  Mom, don't avoid me.",neu
Ses03M_script01_1_F030,F,259.0583,264.395,"Look, you never had seen many, many women.  You know?  I mean...",neu
Ses03M_script01_1_M032,M,263.8218,267.2846,Well so what?  I'm just not fast with women.,xxx
Ses03M_script01_1_F031,F,266.5639,270.4837,Well I just don't see why it has to be Annie.,fru
Ses03M_script01_1_M033,M,270.3431,273.2258,Because it is.,fru
Ses03M_script01_1_F032,F,273.8586,282.9111,"Well that's a good answer but, it doesn't answer anything.  You haven't seen her since you left to go to the war and it's been five years.",xxx
Ses03M_script01_1_M034,M,282.8408,295.1075,It's just...that's just the way it is.  That's how I feel.  You know these years when I think of someone I want to marry I think of Annie.  What do you want a diagram?,fru
Ses03M_script01_1_F033,F,294.6353,297.729,No I don't want a diagram.,fru
Ses03M_script01_1_F034,F,298.766,310.8594,"He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him?  I don't know.  Do you?  I mean, I don't know.",fru
Ses03M_script01_1_M035,M,312.0547,315.7108,Alright then.,fru
Ses03M_script01_1_F035,F,315.3593,319.1736,"Look, just give it some thought okay?",xxx
Ses03M_script01_1_M036,M,318.8396,329.8432,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,sad
Ses03M_script01_1_M037,M,329.9225,333.3939,But if I can't have that here I'll get out.,neu
Ses03M_script01_1_F036,F,333.5675,336.3425,What the hell is this?,xxx
Ses03M_script01_1_M038,M,335.6965,341.245,I'll get out.  I'll marry her somewhere else.  Maybe New York.,neu
Ses03M_script01_1_F037,F,340.8468,343.4482,Are you crazy?,xxx
Ses03M_script01_1_M039,M,343.7998,349.6275,I've been a good son too long.  A good sucker and I'm through with it.,ang
Ses03M_script01_1_F038,F,349.284,354.1175,You're just going to leave the business?  You have a business here.  You can't do that.,ang
Ses03M_script01_1_M040,M,352.1675,356.16,The business doesn't inspire me.,ang
Ses03M_script01_1_F039,F,355.6998,358.2486,"Oh, you have to be inspired.",xxx
Ses03M_script01_1_M041,M,357.4927,371.9591,Yes.  I like it an hour out of the day.  If I have to grub for money all day long at least at evening I want it beautiful.  I want a family.  I want a wife.  I want some kids.  I want to build something I can give myself to.,ang
Ses03M_script01_1_M042,M,372.0118,376.0898,Now Annie is in the middle of all that.  Where do I find it?,fru
Ses03M_script01_1_F040,F,376.51,381.0642,Tell me something.  You can leave this business?,sad
Ses03M_script01_1_M043,M,380.5369,384.1403,Yes.  On this I would.,neu
Ses03M_script01_1_F041,F,383.9997,386.9,You can't talk like that.,xxx
Ses03M_script01_1_M044,M,386.7945,389.8003,Then help me stay here.,xxx
Ses03M_script01_1_F042,F,390.2222,394.1947,Alright but you can't talk like that you hear?,fru
Ses03M_script01_1_F043,F,394.2475,401.1175,"I mean what the hell have we worked for then?  I mean, it's all for you Chris.  The whole shooting match is for you.",ang
Ses03M_script01_1_M045,M,399.5734,403.1625,I know.  Just you help me stay here.,sad
Ses03M_script01_1_F044,F,403.0011,407.7118,Alright but you don't talk like that you hear?  You don't.,fru
Ses03M_script01_1_M046,M,407.0791,410.5946,I am thinking like that.,sad
Ses03M_script01_1_F045,F,411.4559,414.7429,I don't understand you do I?,sad
Ses03M_script01_1_M047,M,414.2156,418.5924,No you don't.  I'm a pretty tough guy.,sad
Ses03M_script01_1_F046,F,419.067,422.6352,Yeah.  I can see that.,sad
Ses03M_script01_2_F000,F,7.4531,9.9374,Why did he invite her here?,ang
Ses03M_script01_2_M000,M,9.3923,11.7309,Why does that bother you?,fru
Ses03M_script01_2_F001,F,11.3988,16.8059,Well she's been away for three and a half years in New York and suddenly she just shows up.,ang
Ses03M_script01_2_M001,M,15.7165,18.7325,"Well maybe, maybe he just wanted to see her.",neu
Ses03M_script01_2_F002,F,18.3847,21.5754,Nobody travels seven hundred miles just see.,xxx
Ses03M_script01_2_M002,M,21.0705,27.295,uh-uh What do you mean?  They grew up next to each other their entire lives.  Why shouldn't he want to see her?,fru
Ses03M_script01_2_M003,M,27.355,31.1674,Hey don't look at me like that.  I don't know anymore than you.,fru
Ses03M_script01_2_F003,F,31.0611,33.5056,He's not going to marry her.,xxx
Ses03M_script01_2_M004,M,33.7315,37.4646,Who said he even thought about that?,neu
Ses03M_script01_2_F004,F,37.1458,40.87,I see it.  It has the appearance of it.,xxx
Ses03M_script01_2_M005,M,40.3741,42.205,"Well, so what?",neu
Ses03M_script01_2_F005,F,43.3633,45.705,What's going on here Joe?,xxx
Ses03M_script01_2_M006,M,45.1967,48.1195,Now listen kid...,fru
Ses03M_script01_2_F006,F,46.7644,51.0024,No.  She's not his girl Joe and she knows that.,ang
Ses03M_script01_2_M007,M,53.1546,56.1305,You can't read her mind.,xxx
Ses03M_script01_2_F007,F,55.7187,68.1725,"Then why is still single?  I mean there's plenty of single men in New York.  Why isn't she married by now?  Probably a hundred men has told her that she's foolish but, she's waiting.",xxx
Ses03M_script01_2_M008,M,67.5692,70.9304,How do you know why she's waited?  Hmmm?,neu
Ses03M_script01_2_F008,F,70.399,73.7469,"Because she knows what I know, that's why.",xxx
Ses03M_script01_2_F009,F,73.7734,78.7023,"I mean, her faith is stronger than a rock.",ang
Ses03M_script01_2_F010,F,79.4197,84.5877,"My worst times I think about her, you know, and I",sad
Ses03M_script01_2_F011,F,85.2775,91.8282,it's like I know as long as she's waiting I'm right again.,sad
Ses03M_script01_2_M009,M,93.1567,98.3513,Look at how nice the day is.  What are we arguing for?,fru
Ses03M_script01_2_F012,F,97.5675,106.5882,"No.  Nobody in my house better dare and challenge her faith.  You know and maybe strangers but not his father, not his brother.",ang
Ses03M_script01_2_M010,M,105.7114,108.4482,What do you want me to do?  What do you want?,fru
Ses03M_script01_2_F013,F,106.9775,114.1875,I want-I want you to act like he's still alive.  I mean don't think I haven't seen the way that you've been since he invited her here.,xxx
Ses03M_script01_2_M011,M,113.6693,115.5957,But Kate...,fru
Ses03M_script01_2_F014,F,115.1174,123.1816,But I won't have any of this nonsense because you know what happens?  If he doesn't come back I'll kill myself.,xxx
Ses03M_script01_2_F015,F,123.225,137.2508,"Laugh, laugh at me but I will.  Because you know what happened when she came here?  When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me.",ang
Ses03M_script01_2_M012,M,131.1125,136.2145,Okay. Calm yourself. Just calm yourself.,fru
Ses03M_script01_2_F016,F,137.9875,140.7125,I can't do it all alone.,xxx
Ses03M_script01_2_M013,M,141.5286,144.7525,"Calm yourself, alright?",xxx
Ses03M_script01_2_F017,F,144.385,154.9601,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe.",sad
Ses03M_script01_2_M014,M,149.5275,157.9626,"Alright, alright, calm yourself okay?  Calm yourself. Wait, wait.  What do you mean, me above all?",ang
Ses03M_script01_2_F018,F,158.1087,161.2573,"Look, just keep believing okay?",xxx
Ses03M_script01_2_M015,M,160.9784,164.5521,"Wait, what does that mean?  Me above all?",ang
Ses03M_script01_2_M016,M,164.6318,166.845,"Look at you, you're shaking.",ang
Ses03M_script01_2_F019,F,166.3855,168.0925,I can't help it.,sad
Ses03M_script01_2_M017,M,167.4882,173.4799,What do I got to hide?  Huh?  What the hell's the matter with you Kate?,ang
Ses03M_script01_3_F000,F,6.1934,11.6235,You're the only one I know that still loves his parents.,xxx
Ses03M_script01_3_M000,M,10.4249,15.5925,I know.  It sort of went out of style didn't it?,xxx
Ses03M_script01_3_F001,F,15.0037,19.1253,"No.  It's alright.  It's a good thing, you know?",xxx
Ses03M_script01_3_F002,F,20.4556,23.356,It's lovely here.,xxx
Ses03M_script01_3_F003,F,25.115,28.1319,The air is so sweet.,xxx
Ses03M_script01_3_M001,M,28.7207,32.0573,You're not sorry you came?,neu
Ses03M_script01_3_F004,F,31.7301,37.9017,No.  I'm not sorry.  But I'm not going to stay.,sad
Ses03M_script01_3_M002,M,37.1821,39.4064,Why?,sur
Ses03M_script01_3_F005,F,38.8394,42.3941,First of all your mother so much as told me to go.,xxx
Ses03M_script01_3_M003,M,41.6308,44.1605,Well...,xxx
Ses03M_script01_3_F006,F,43.9424,46.9083,"Look,",sad
Ses03M_script01_3_F007,F,47.6497,55.325,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",sad
Ses03M_script01_3_M004,M,54.7372,57.0052,What?,neu
Ses03M_script01_3_F008,F,56.63,62.8279,"Well, I don't know, embarrassed of her since I came.",sad
Ses03M_script01_3_M005,M,61.9338,71.3765,Well the trouble is I was planning on sneaking up on you over a week or so and they take it for granted that we're all set.,xxx
Ses03M_script01_3_F009,F,70.5478,74.4175,"Yeah.  I know they would, especially your mother.",xxx
Ses03M_script01_3_M006,M,73.8626,76.0651,How did you know?,xxx
Ses03M_script01_3_F010,F,75.28,80.2086,"Well what other reason, from her point of view, would I be coming here?",xxx
Ses03M_script01_3_M007,M,79.9687,84.352,"So, would you want to?",xxx
Ses03M_script01_3_M008,M,84.4175,90.2475,"I mean, that's the reason why I asked you here.",hap
Ses03M_script01_3_F011,F,91.3959,93.4022,"Well,",hap
Ses03M_script01_3_M009,M,96.826,104.306,Oh Annie.  I love you.  I love you a great deal.,xxx
Ses03M_script01_3_M010,M,105.7454,108.1442,I love you.,hap
Ses03M_script01_3_F012,F,93.5331,96.4335,I guess that's why I came.,hap
Ses03M_script01_3_M011,M,108.2968,113.7924,I don't...I have no imagination that's the only way I know how to tell it.,xxx
Ses03M_script01_3_M012,M,113.8578,124.095,I'm embarrassing you.  I didn't want to tell you this here.  I wanted to drive someplace brand new where we'd be brand new to each other.  It feels wrong here don't you?,xxx
Ses03M_script01_3_M013,M,124.1675,130.2572,"This yard and this chair.  I don't want to win you from anything, I want you to be ready for me.",xxx
Ses03M_script01_3_F013,F,129.4285,133.1025,"Look, I've been ready for a long, long time now.",hap
Ses03M_script01_3_M014,M,132.4379,135.7091,"Then he's gone forever, you sure?",xxx
Ses03M_script01_3_F014,F,135.2293,138.7622,"Look, I almost got married two years ago.",hap
Ses03M_script01_3_M015,M,138.0643,140.485,Why didn't you?,xxx
Ses03M_script01_3_F015,F,140.6812,143.56,You started to write me.,hap
Ses03M_script01_3_M016,M,143.6775,146.3948,You felt something that far back.,hap
Ses03M_script01_3_F016,F,145.5879,147.9868,Every day since.,hap
Ses03M_script01_3_M017,M,148.074,151.2361,Why didn't you let me know?,xxx
Ses03M_script01_3_F017,F,151.3888,158.5199,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",hap
Ses03M_script01_3_F018,F,158.6725,162.3362,You'd always be so ambiguous.,hap
Ses03M_script01_3_M018,M,162.7288,168.8567,"Give me a kiss Ann, just give me...",hap
Ses03M_script01_3_M019,M,170.19,177.5798,"Oh God.  Annie, I kissed Annie.  I kissed Annie.",exc
Ses03M_script01_3_F019,F,181.1126,183.4461,I'll never forgive you for that.,hap
Ses03M_script01_3_M020,M,177.9425,181.6575,"How long, how long I've been waiting to do that.",xxx
Ses03M_script01_3_F020,F,183.4897,190.0102,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you.",hap
Ses03M_script01_3_M021,M,190.9697,197.0104,We're going to live now.  I'm going to make you so happy.,hap
Ses03M_script01_3_F021,F,196.8578,200.8268,Not like that you're not.,hap
Ses03M_script01_3_M022,M,200.5869,202.975,I kissed you.,xxx
Ses03M_script01_3_F022,F,202.4623,207.2382,Like Larry's brother.  Do it like you Chris.,xxx
Ses03M_script01_3_M023,M,210.0732,216.97,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you.",sad
Ses03M_script01_3_F023,F,208.7647,210.8801,What is it?,xxx
Ses03M_script01_3_F024,F,216.4192,219.2324,"No, what is it?  Your mother?",xxx
Ses03M_script01_3_M024,M,218.6872,221.4132,"No, nothing, nothing like that.",xxx
Ses03M_script01_3_F025,F,220.759,226.9087,"Tell me what's wrong.  I mean, even in your letters you seemed ashamed.",xxx
Ses03M_script01_3_M025,M,226.0582,234.018,"Well, yes I guess I've been ashamed but, it's going from me.",xxx
Ses03M_script01_3_F026,F,233.2111,235.9371,You got to tell me.,xxx
Ses03M_script01_3_M026,M,235.7844,238.9684,I don't know where to start.,xxx
Ses03M_script01_3_F027,F,238.3796,241.9124,Okay.  It wouldn't work like this?,xxx
Ses03M_script01_3_M027,M,243.9405,249.4578,You remember overseas I was in command of a company?,sad
Ses03M_script01_3_F028,F,248.193,250.3738,"Yeah, sure.",xxx
Ses03M_script01_3_M028,M,250.1557,252.8162,Well I lost them.,sad
Ses03M_script01_3_F029,F,252.7072,254.9098,How many?,sad
Ses03M_script01_3_M029,M,254.1683,256.6762,Just about all.,sad
Ses03M_script01_3_F030,F,256.2836,258.5953,Geez.,sad
Ses03M_script01_3_M030,M,258.2862,263.8721,Takes a little while to toss that off cause they weren't just men.,sad
Ses03M_script01_3_M031,M,264.0975,276.0196,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.",sad
Ses03M_script01_3_M032,M,276.085,286.1925,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly.",sad
Ses03M_script01_3_M033,M,286.2625,297.9175,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.,sad
Ses03M_script01_3_M034,M,297.99,305.77,"It was a kind of responsibility, man for man.  You understand me?",sad
Ses03M_script01_3_M035,M,305.865,316.6907,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,sad
Ses03M_script01_3_M036,M,316.8217,329.4952,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,sad
Ses03M_script01_3_M037,M,329.64,341.5275,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.",sad
Ses03M_script01_3_M038,M,341.635,351.2996,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,",sad
Ses03M_script01_3_M039,M,351.365,357.7111,"open that new bank account, drive the new car and see the new refrigerator",sad
Ses03M_script01_3_M040,M,357.8637,370.2505,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.",sad
Ses03M_script01_3_M041,M,370.3325,375.1136,Otherwise what you have is loot and there's blood on it.,sad
Ses03M_script01_3_M042,M,375.2492,382.1793,And I didn't want to take any of it and I guess that included you.,sad
Ses03M_script01_3_F031,F,382.4192,385.8212,And you still feel that way?,sad
Ses03M_script01_3_M043,M,385.276,388.0673,I want you now Annie.,xxx
Ses03M_script01_3_F032,F,387.7184,394.51,Cause you must not feel that way again.  You hear me?  You can't.  You deserve everything you have Chris.,xxx
Ses03M_script01_3_F033,F,394.605,407.426,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.",sad
Ses03M_script01_3_M044,M,404.0087,405.4917,[GARBAGE] Annie,xxx
Ses03M_script01_3_M045,M,407.0182,410.6601,Annie I'm going to make a fortune for you.,hap
Ses03M_script01_3_F034,F,411.0308,414.978,What am I going to do with a fortune?,hap
Ses03M_script01_3_M046,M,415.3051,417.31,Buy some hats?,hap
Ses03M_script02_1_M000,M,8.0641,17.6619,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?",exc
Ses03M_script02_1_M001,M,17.8103,22.9225,Look at the night we got.  I wouldn't trade this for anything.,exc
Ses03M_script02_1_M002,M,23.3513,33.6747,You know actually I wanted to go a little further up the coast and get away from all the lights and people but I was afraid you'd miss it.  How are you doing?,exc
Ses03M_script02_1_F000,F,33.015,35.3238,Fine.,xxx
Ses03M_script02_1_M003,M,34.895,42.6458,"Is that, is that, nah, is that just Paul?  I can't even tell.",exc
Ses03M_script02_1_M004,M,42.68,48.7125,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?",exc
Ses03M_script02_1_M005,M,48.7575,56.05,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight.",exc
Ses03M_script02_1_F001,F,55.6737,57.3558,What flashlight?,xxx
Ses03M_script02_1_M006,M,56.8281,60.9975,"You know, the flashlight, the silver one?  There's only one isn't there?",xxx
Ses03M_script02_1_F002,F,60.555,63.12,It's not your flashlight.,xxx
Ses03M_script02_1_M007,M,62.3691,64.9087,"Well, whose is it?",xxx
Ses03M_script02_1_F003,F,64.3645,66.6875,It's ours.  Mine too.,xxx
Ses03M_script02_1_M008,M,66.2444,67.976,"Well, sure.",xxx
Ses03M_script02_1_F004,F,67.6132,73.3356,"Well, you keep saying it's my flashlight like it's only your flashlight.  I mean, how do you think that makes me feel?",xxx
Ses03M_script02_1_M009,M,72.9893,81.0725,"No.  Of course, our flashlight.  Yours and mine.  Me flashlight is su flashlight, naturally.",xxx
Ses03M_script02_1_M010,M,81.095,87.4189,How could we have not thought to bring it?  I hope the moon stays out.,xxx
Ses03M_script02_1_M011,M,87.4849,93.8225,Was it a full moon last year when they were running?  I can't remember.  Do you remember?,xxx
Ses03M_script02_1_F005,F,93.2403,95.2027,Yes.,neu
Ses03M_script02_1_M012,M,94.9553,98.7812,Are you cold?  Do you want my jacket?,xxx
Ses03M_script02_1_M013,M,99.0616,105.0478,"We should've brought the blanket, our blanket.",xxx
Ses03M_script02_1_M014,M,105.1303,113.013,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.",exc
Ses03M_script02_1_M015,M,113.1449,125.1669,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]",exc
Ses03M_script02_1_M016,M,125.2328,131.0047,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?,exc
Ses03M_script02_1_F006,F,131.5159,134.5338,"Look, I'm cold.",xxx
Ses03M_script02_1_M017,M,134.2864,137.1559,Do you want my jacket?,neu
Ses03M_script02_1_F007,F,136.6446,139.915,"It's past eleven, let's go.",fru
Ses03M_script02_1_M018,M,139.4316,147.5122,What?  Are you kidding me?  We just got here.  We miss it.  What's the point of coming down here if we just turn around and go home?,xxx
Ses03M_script02_1_F008,F,147.1494,149.465,There is no point in coming down here.,fru
Ses03M_script02_1_M019,M,149.1448,150.6455,Right.,xxx
Ses03M_script02_1_F009,F,149.8869,152.0308,That's my point.,fru
Ses03M_script02_1_M020,M,151.2887,159.4875,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?,fru
Ses03M_script02_1_F010,F,152.7025,154.1375,So let's go.,xxx
Ses03M_script02_1_M021,M,159.545,161.3675,"I mean, don't you want to see it?",xxx
Ses03M_script02_1_F011,F,161.3075,163.265,Not particularly.,xxx
Ses03M_script02_1_M022,M,162.8159,164.5969,Why not?,xxx
Ses03M_script02_1_F012,F,164.0197,167.1036,I don't know.  I just don't.,xxx
Ses03M_script02_1_M023,M,166.4109,180.6592,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up.",exc
Ses03M_script02_1_F013,F,180.1315,188.05,"Pass up what?  These fish swim up to shore, on the beach and then they flop around a little, they swim away and then they die.",fru
Ses03M_script02_1_M024,M,187.1896,199.3435,"Well this is like the highlight, the one night of their lives and that flopping around, that's laying eggs or spawning or mating or whatever you call it.",exc
Ses03M_script02_1_M025,M,199.393,205.6761,"But this is the big night for these guys.  Their last, life's last orgy.",exc
Ses03M_script02_1_F014,F,205.0824,213.5093,"What are you getting so excited about?  I mean, it's not like it's like the landing on the moon or something.  I mean, it's just fish, fish that nobody eats.",xxx
Ses03M_script02_1_M026,M,212.7177,214.9575,Yeah they do.,exc
Ses03M_script02_1_F015,F,214.3998,216.6756,Augie.,fru
Ses03M_script02_1_M027,M,216.3952,231.0393,"Okay.  But it's fish that do something that no other fish do.  Like the swallows in Capistrano or the Lemmings that throw themselves off the cliffs, there's magic here and some mystery and a little bit of unexplainable.",exc
Ses03M_script02_1_M028,M,231.0887,234.2715,"I mean, I can't see how you can not be interested.",xxx
Ses03M_script02_1_F016,F,233.7108,235.9866,I'm just not.,neu
Ses03M_script02_1_M029,M,235.3599,236.7225,For real?,xxx
Ses03M_script02_1_F017,F,236.4483,238.048,Yes.,xxx
Ses03M_script02_1_M030,M,237.5038,243.27,"I don't get it.  I mean the first time we came to see it, you said it was the best night of your life.",xxx
Ses03M_script02_1_M031,M,243.3125,250.1194,And last year when we came you ran out of the house so fast you stubbed your toe and you didn't even notice it until we got in the car.,xxx
Ses03M_script02_1_F018,F,250.1029,259.775,"You also could remember that I got sand in my panties, we got in an argument over nothing, you got a sore throat and we didn't even get to see the Grunions.",fru
Ses03M_script02_1_M032,M,259.14,262.205,Okay.  We're in a good spot.,xxx
Ses03M_script02_1_F019,F,261.6796,264.4501,You didn't see them the first time either.,fru
Ses03M_script02_1_M033,M,263.609,271.7061,"We just weren't in the good spot.  This is a much better spot.  You know, I have a good instincts for these things.",fru
Ses03M_script02_1_M034,M,271.7625,274.92,"Look, is that...no is that just seaweed?",exc
Ses03M_script02_1_M035,M,274.9879,280.5948,"You know, this is great isn't it?  You know, I wouldn't trade this for anything.",exc
Ses03M_script02_1_M036,M,280.6575,286.5775,"I mean, think about this, I know you're not interested but just think about this for a minute.",exc
Ses03M_script02_1_M037,M,286.615,299.105,"Somewhere out there, there's this huge silver mass of fish heading this way, they don't why, we don't know why, they just some little instinctual fire cracker went off in their bodies...",exc
Ses03M_script02_1_M038,M,299.165,317.5925,"...like and they all just turned at once and formed a line as long as the California coast and started swimming this way.  They didn't, you know, they didn't make a decision, they didn't, you know, have boats or anything.  No one sent them an invitation or a map, they just started swimming as if that's the only thing that matters.",exc
Ses03M_script02_1_M039,M,317.65,328.855,"It's single mindedness with no mind.  It's urgency that's pure urge and they don't, they don't ask it a question, they don't give it a name, they just swim.",exc
Ses03M_script02_1_M040,M,328.91,335.675,They just start swimming to this place right here where we stand for massive celebration of sex and death.,exc
Ses03M_script02_1_M041,M,335.7475,341.12,"Oh, I'm giving myself goose bumps.  Look, all my hairs are standing up.",exc
Ses03M_script02_1_F020,F,340.6551,342.8649,That's the wind.,xxx
Ses03M_script02_1_M042,M,342.2218,345.53,[BREATHING] So what do you think?,exc
Ses03M_script02_1_F021,F,345.1901,347.2021,About what?,xxx
Ses03M_script02_1_M043,M,346.5589,349.3624,About what I just said?,exc
Ses03M_script02_1_F022,F,348.7522,351.3743,It's ridiculous.,xxx
Ses03M_script02_1_M044,M,351.0115,353.0475,It certainly is not.  It's,fru
Ses03M_script02_2_M000,M,5.2815,8.0225,So what do you think?,exc
Ses03M_script02_2_F000,F,7.2672,9.5454,About what?,ang
Ses03M_script02_2_M001,M,8.953,11.5957,About what I just said?,fru
Ses03M_script02_2_F001,F,11.664,13.835,It's ridiculous.,ang
Ses03M_script02_2_M002,M,13.122,18.365,It certainly is not.  It's a slightly exaggerated scientific fact.,fru
Ses03M_script02_2_F002,F,17.815,25.0366,"It's PR.  I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",ang
Ses03M_script02_2_M003,M,24.2165,27.6565,I'm not the only one.  Look at all these people.,fru
Ses03M_script02_2_F003,F,25.9251,37.4296,"Yeah.  Everyone else was sold the same thing.  I mean, look, it keeps us excited, it keeps us coming back for more and you know, keeps us thinking life's going to start any minute now.",ang
Ses03M_script02_2_M004,M,37.703,41.1886,Are we talking about the same thing?,fru
Ses03M_script02_2_F004,F,40.414,43.7175,"Look, I'm sorry but it's still just fish to me.",ang
Ses03M_script02_2_M005,M,43.0111,45.6081,I thought you wanted to see it.,fru
Ses03M_script02_2_F005,F,45.3348,47.704,It's just...,xxx
Ses03M_script02_2_F006,F,48.7292,55.4975,"Look, we just have different ideas of what this night is supposed to be like.",xxx
Ses03M_script02_2_M006,M,54.6979,67.182,"There's nothing to it.  The Grunions arrive, they do their little fish business, you know?  We go oh, ahh, look at the fish and they go home and we go home.",fru
Ses03M_script02_2_F007,F,66.2252,70.1525,"For heavens sake, grow up.  We're not going to see the Grunions.",fru
Ses03M_script02_2_M007,M,69.5057,71.3282,Why not?,fru
Ses03M_script02_2_F008,F,70.355,73.0125,"We never do, do we?  Have we ever?",fru
Ses03M_script02_2_M008,M,72.3534,75.8845,"Oh my gosh.  We missed them twice, that's hardly ever.",fru
Ses03M_script02_2_F009,F,75.2921,79.7801,Okay.  Twice is as many times as we've tried and that's ever.,ang
Ses03M_script02_2_M009,M,79.9851,83.3225,"Carla, can I ask you something?",fru
Ses03M_script02_2_F010,F,82.7872,84.0857,What?,xxx
Ses03M_script02_2_M010,M,83.5617,87.2975,"Don't take this wrong but, are you having your period?",fru
Ses03M_script02_2_F011,F,86.66,92.9249,"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",ang
Ses03M_script02_2_M011,M,92.0819,95.0891,What's bugging you then?,fru
Ses03M_script02_2_F012,F,94.7246,104.8167,"Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...",fru
Ses03M_script02_2_F013,F,104.865,113.5647,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",ang
Ses03M_script02_2_M012,M,112.3345,114.9544,I thought you wanted to see it.,fru
